year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),no3(21),no3(22),no3(23),no3(24),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1997,3,88,29,0.000000,0.058439,0.067896,0.144284,0.196573,0.222561,0.241453,0.250069,0.278684,0.288854,0.312255,0.319667,0.322424,0.334223,0.343855,0.344302,0.344219,0.342015,0.330047,0.313480,0.299512,0.299743,0.298842,0.294095,0.305228,0.310771,0.310358,0.309432,0.308887,0.612874,1.021202,3.274465,5.378941,8.130424,10.210018,8.110719,6.111891,5.818546,4.590141,2.881933,2.042942,1.735945,1.677455,1.665112,1.679465,1.702477,1.706623,1.701297,1.690059,1.270371,2.524544,4.036378,3.989227,0.049481,0.068812,0.094074,0.253082,0.820767,0.095040,0.049404,0.025377,28.627924,26.072262,1.381256,0.132550,52.557102,190.621185,300.927399,32.683285,20.575937,1.405958,0.103752,65.060577,146.150970,0.600000,0.000000,4.547318,1846.738781,4.323333,0.000000,0.212725,68.513557,0.000000,-0.207527,2.050061,4.919801,220.399994,166.917526,166.917526,0.000000,36.511082,17.889818,0.000000,1.628929,97.985176,1.570304,8937.026367,0.005770,13.757800,1.131498,0.000000,100.902863,1.513861,8735.055664,0.545317,4.078065,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,20.646893,7.574776,1.895800,12.997623,0.739038,1.455394,71.813591,1357.278687,68.408976,48.708332,32.433861,13.429053,-319.569519
1997,4,103,13,0.000000,0.056638,0.062238,0.089301,0.182171,0.217484,0.238585,0.247529,0.276671,0.287161,0.309997,0.317787,0.321000,0.332700,0.342254,0.342651,0.342636,0.341175,0.330649,0.316198,0.302726,0.302447,0.301005,0.294489,0.305233,0.310764,0.310512,0.309747,0.309216,0.850592,1.330287,2.753217,6.281018,9.298215,10.306732,8.154322,6.193247,6.032921,4.672499,2.892032,2.039951,1.710827,1.643969,1.627012,1.640447,1.672396,1.689484,1.705591,1.704917,1.282458,2.545188,4.035180,3.969682,0.047915,0.060506,0.077100,0.227663,0.632307,0.073935,0.043270,0.026864,30.820061,26.499004,1.119426,0.132055,50.148232,189.272202,299.499908,34.897221,20.975828,1.141061,0.105948,62.524677,145.117111,0.800000,0.000000,3.387346,1843.942567,3.350095,0.000000,0.246757,58.723061,0.000000,-0.142355,1.239308,2.708732,221.199997,170.267609,170.267609,0.000000,36.370968,19.098619,0.000000,1.875684,100.408768,1.308664,8936.535156,0.006692,13.855106,1.217670,0.000000,99.785744,1.508645,8733.523438,0.485487,2.654128,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,21.862921,8.273530,2.085717,14.314519,0.623953,1.451021,71.100685,1356.780029,86.196850,57.004851,32.942911,14.005894,-317.736755
1997,4,112,22,0.000000,0.055198,0.058663,0.069662,0.171317,0.215137,0.237378,0.246465,0.275714,0.286297,0.308952,0.316906,0.320313,0.332040,0.341535,0.341908,0.341861,0.340567,0.330216,0.316257,0.303363,0.303653,0.302408,0.295256,0.305419,0.310792,0.310579,0.309918,0.309421,0.992502,1.487085,2.486336,6.642315,9.986774,10.427113,8.206583,6.254724,6.167622,4.740211,2.905731,2.041129,1.698720,1.627266,1.607896,1.620592,1.655768,1.675887,1.697197,1.701326,1.283292,2.549419,4.036985,3.959728,0.046920,0.060685,0.083065,0.189684,0.650259,0.078417,0.044083,0.026149,32.022125,26.822006,1.109030,0.131168,48.981552,188.643509,298.849854,36.125416,21.265848,1.131072,0.104654,61.304813,144.629669,0.000000,0.000000,1.276567,1842.535438,1.239022,0.000000,0.168412,31.515884,0.000000,-0.072526,0.568254,1.229901,221.199997,171.506638,171.506638,0.000000,36.299252,19.655581,0.000000,2.044096,101.797852,1.296623,8936.228516,0.004563,13.919602,1.261800,0.000000,99.120850,1.506647,8732.506836,0.302164,1.683775,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,22.557417,8.757119,2.216943,14.937162,0.597107,1.449549,70.709747,1356.477905,96.930392,61.894055,33.297116,14.361846,-316.888855
1997,4,113,23,1.000000,0.055065,0.058391,0.068700,0.169872,0.214882,0.237259,0.246360,0.275616,0.286207,0.308847,0.316817,0.320244,0.331970,0.341463,0.341833,0.341782,0.340501,0.330163,0.316243,0.303400,0.303745,0.302524,0.295356,0.305455,0.310799,0.310586,0.309936,0.309444,1.003865,1.499361,2.478447,6.657688,10.061572,10.442125,8.212681,6.261092,6.181707,4.747773,2.907442,2.041355,1.697511,1.625582,1.605950,1.618571,1.654044,1.674446,1.696174,1.700641,1.283055,2.549185,4.036977,3.958705,0.046846,0.060758,0.083574,0.185921,0.648030,0.078207,0.043583,0.026157,32.143059,26.856974,1.103336,0.130743,48.870186,188.579865,298.783447,36.249397,21.296913,1.125127,0.104469,61.188175,144.580185,0.000000,0.000000,0.121715,1842.396714,0.119002,0.000000,0.019759,3.111512,0.000000,-0.007626,0.057138,0.124584,0.000000,0.119002,0.119002,0.000000,-0.007549,0.056084,0.000000,0.019759,101.938019,1.290478,8936.196289,0.000535,0.007464,0.004651,0.000000,99.056740,1.506464,8732.402344,0.033068,0.167635,0.774555,116.183235,0.056437,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,22.622772,8.806464,2.230422,14.993218,0.593109,1.449418,70.673378,1356.449097,97.980677,62.431665,33.336119,14.399137,0.085863
1997,5,128,8,1.000000,0.236054,0.237318,0.239833,0.247792,0.252179,0.237193,0.244999,0.274309,0.285001,0.307465,0.315646,0.319309,0.330986,0.340505,0.340839,0.340764,0.339550,0.329353,0.315852,0.303519,0.304431,0.303463,0.296673,0.306331,0.311100,0.310730,0.310190,0.309776,0.563470,0.984303,1.937441,6.445097,13.261069,10.807297,8.310483,6.360831,6.390604,4.870896,2.938805,2.047272,1.681831,1.603077,1.579807,1.591576,1.630747,1.654913,1.681031,1.687530,1.274691,2.534026,4.024424,3.942893,0.006715,0.041834,0.102083,0.192313,0.629174,0.076765,0.043018,0.026347,33.998676,27.402216,1.048884,0.131465,60.894440,187.738541,297.892426,38.153919,21.777573,1.070393,0.105322,73.144409,143.924011,19.200001,0.000000,4.971839,1853.992600,7.281163,0.000000,0.323302,39.469997,0.000000,-0.105967,0.748999,1.652241,19.200001,7.400166,7.400166,0.000000,-0.111966,0.792962,0.000000,0.343060,104.089920,1.236452,8935.766602,0.008745,0.127357,0.070101,0.000000,98.198776,1.412809,8730.828125,0.497628,2.752387,0.696582,104.487274,0.050902,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,23.826750,9.550827,2.434117,14.350667,0.552670,1.356493,70.193405,1356.006348,65.025284,70.114689,33.920429,14.948733,1.224242
1997,5,134,14,1.000000,0.067555,0.140018,0.194849,0.216809,0.231731,0.236275,0.244585,0.273861,0.284577,0.306993,0.315245,0.318984,0.330636,0.340168,0.340495,0.340412,0.339211,0.329048,0.315654,0.303438,0.304470,0.303562,0.296978,0.306776,0.311350,0.310838,0.310293,0.309903,0.497062,1.616896,3.431233,7.971949,12.308788,10.882061,8.327188,6.382877,6.449389,4.908306,2.950187,2.049661,1.677525,1.596006,1.571393,1.582822,1.623103,1.648407,1.675500,1.681844,1.270158,2.524805,4.012780,3.934647,0.002950,0.051166,0.499659,27.645706,0.599999,0.073960,0.044252,0.027816,36.707989,27.542852,28.873440,0.137608,55.314579,187.454178,297.581116,40.871582,21.904165,28.895567,0.110584,67.543823,143.700470,0.000000,0.000000,7.594521,1848.235568,5.612923,0.000000,0.144127,15.633631,0.000000,-0.033390,0.254790,0.569810,19.200001,13.013088,13.013088,0.000000,-0.145011,1.044275,0.000000,0.487187,106.836533,29.068235,8965.620117,0.003892,0.182585,0.094523,0.000000,97.928108,1.381047,8730.407227,0.180983,0.839229,0.656603,98.490417,0.048052,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,24.310450,9.706346,2.478311,17.620070,28.399481,1.324873,69.990929,1355.853394,91.923533,70.822422,34.046204,15.108691,1.615501
1997,5,149,29,1.000000,0.217124,0.214622,0.216891,0.229463,0.239750,0.242489,0.244698,0.273045,0.283663,0.305974,0.314376,0.318272,0.329859,0.339413,0.339720,0.339618,0.338452,0.328353,0.315153,0.303123,0.304316,0.303496,0.297226,0.307639,0.312217,0.311348,0.310637,0.310235,1.731954,4.952962,8.122453,13.988125,17.160444,11.998616,8.447501,6.447138,6.592381,5.002865,2.982994,2.057950,1.669468,1.581004,1.553184,1.563858,1.606786,1.634773,1.663526,1.668318,1.258191,2.499345,3.973251,3.902800,0.288612,0.599458,1.304029,4.720157,1.557592,0.095791,0.045632,0.029084,57.954556,27.981382,8.565639,0.143240,58.978363,186.956100,296.890411,62.178303,22.266134,8.588455,0.115247,71.213242,143.283661,25.000002,0.044412,20.380661,1851.552909,21.221539,0.000000,0.401719,24.740240,0.000000,0.049743,0.559469,1.258200,44.200005,34.294086,34.234619,0.059464,-0.089706,1.597635,0.000000,0.888905,128.255112,8.766799,8965.265625,0.010820,0.411897,0.152609,0.000000,97.502289,1.307183,8729.434570,0.456190,2.072404,0.472304,70.845512,0.034803,0.000000,0.000000,?,0.000000,0.000000,0.273778,0.261893,25.555023,10.063050,2.580122,34.515640,7.431454,1.235322,69.677856,1355.503906,152.400480,95.435309,34.522214,15.493452,2.475888
1997,6,163,12,1.000000,0.061057,0.075906,0.167700,0.200613,0.220161,0.237531,0.243690,0.272266,0.282925,0.305189,0.313709,0.317720,0.329247,0.338806,0.339090,0.338967,0.337832,0.327778,0.314705,0.302772,0.304021,0.303240,0.297165,0.307833,0.312935,0.312121,0.311187,0.310683,1.956493,3.509365,11.324899,15.611759,17.277592,11.958488,8.364153,6.404509,6.635316,5.081635,3.015655,2.067286,1.665014,1.570038,1.539381,1.549458,1.594564,1.624828,1.654518,1.657224,1.247552,2.475963,3.932868,3.860534,0.349686,0.484678,0.698446,1.703265,0.767893,0.085334,0.046152,0.029512,61.638596,27.993441,4.089302,0.145798,52.708076,186.442963,296.343536,65.820671,22.303537,4.112378,0.117340,64.892586,142.887604,1.200000,0.523127,8.644498,1844.771425,6.993257,0.000000,0.449434,25.096050,0.000000,-0.034820,0.455516,1.007965,45.400009,41.826126,41.227875,0.598246,-0.128201,2.049020,0.000000,1.338341,131.694153,4.293690,8963.198242,0.012055,0.605087,0.204524,0.000000,97.049454,1.421901,8728.740234,0.412192,1.224858,0.457484,68.622559,0.033729,0.000000,0.000000,?,0.000000,0.000000,0.430042,0.271275,26.193617,10.298785,2.649886,38.161713,3.492039,1.314857,69.337387,1355.269531,194.550549,104.636186,34.322893,15.635052,3.165485
1997,6,178,27,1.000000,0.262278,0.262363,0.261998,0.257677,0.229503,0.237834,0.242635,0.271197,0.282002,0.304260,0.312949,0.317144,0.328659,0.338233,0.338496,0.338352,0.337244,0.327227,0.314257,0.302389,0.303658,0.302900,0.296994,0.307732,0.313101,0.312898,0.312052,0.311469,1.052770,2.918061,7.441570,16.517538,19.887089,12.273081,8.050849,6.137764,6.419181,4.917444,3.037500,2.078023,1.662575,1.560771,1.527254,1.536818,1.584017,1.616552,1.646905,1.647189,1.237375,2.453125,3.890771,3.812442,0.069542,0.224935,0.486780,0.867759,0.548958,0.083554,0.046448,0.029568,60.090107,27.043987,2.281528,0.146185,60.478176,185.830505,295.801453,64.115532,21.499813,2.304752,0.117401,72.609924,142.403839,21.199999,1.217745,13.184012,1851.678577,12.405446,0.000000,0.647677,23.885956,0.000000,-0.017160,0.404958,0.947222,66.600014,55.471340,53.633327,1.838010,-0.144054,2.446377,0.000000,1.986018,128.905579,2.486873,8957.817383,0.017273,0.856938,0.255368,0.000000,96.758675,1.529600,8728.138672,0.430885,1.093568,0.412591,61.888691,0.030470,0.000000,0.000000,?,0.000000,0.000000,0.872499,0.326060,26.787716,10.488117,2.707833,34.558968,1.832002,1.370824,69.108757,1355.072144,160.254431,115.537154,33.180913,15.175271,3.812591
1997,7,193,12,1.000000,0.066939,0.123354,0.185575,0.205952,0.221845,0.235282,0.240827,0.269545,0.280559,0.302814,0.311756,0.316325,0.328004,0.337668,0.337947,0.337798,0.336718,0.326733,0.313844,0.302020,0.303290,0.302547,0.296785,0.307572,0.313013,0.313042,0.312777,0.312455,1.312475,3.743103,8.121490,11.746742,18.356537,11.687529,7.365211,5.580762,5.873108,4.473535,2.749033,1.973421,1.660896,1.553262,1.517165,1.526399,1.575598,1.610349,1.641190,1.639013,1.228551,2.432934,3.851194,3.766026,0.084329,0.139308,0.283018,0.483267,0.387171,0.078109,0.045724,0.028896,54.967876,24.667133,1.455202,0.142175,53.684376,184.859360,295.164398,58.650482,19.610010,1.478064,0.113621,65.725746,141.642426,7.599999,2.308727,15.451485,1843.096554,12.847739,0.000000,1.012633,25.085730,0.000000,-0.028892,0.267023,0.839193,74.199997,70.640739,66.481079,4.159674,-0.172942,2.703183,0.000000,2.998650,120.836014,1.657028,8948.194336,0.026783,1.117499,0.295320,0.000000,96.496536,1.662416,8727.542969,0.417317,1.094952,0.365879,54.881771,0.027068,0.000000,0.000000,?,0.000000,0.000000,1.679106,0.441765,27.403372,10.672713,2.764141,31.042656,1.118979,1.415874,68.885353,1354.870361,142.590798,110.326566,30.582936,13.955736,4.356834
1997,7,208,27,1.000000,0.276925,0.277271,0.277441,0.276867,0.259560,0.230633,0.236851,0.265746,0.277088,0.299426,0.308989,0.314494,0.326938,0.336938,0.337355,0.337256,0.336229,0.326281,0.313463,0.301672,0.302935,0.302204,0.296562,0.307400,0.312876,0.312954,0.312947,0.312898,0.428066,1.201006,3.165052,11.690759,19.368822,9.629493,5.848917,4.386475,4.623532,3.490601,2.125344,1.514868,1.652713,1.546689,1.508625,1.517768,1.568853,1.605716,1.636928,1.632433,1.221071,2.415540,3.814954,3.722591,0.014686,0.085802,0.208945,0.404264,0.350860,0.074132,0.044205,0.027442,45.483196,19.412197,1.138689,0.133380,63.311176,182.607132,294.043915,48.407658,15.425066,1.160792,0.106638,75.153748,139.865707,18.000000,4.525823,10.135361,1848.637533,6.307947,0.000000,1.447794,27.956663,0.000000,-0.035520,0.091327,0.741413,92.199989,81.652046,72.789040,8.863029,-0.207904,2.778763,0.000000,4.446445,104.999954,1.331140,8931.669922,0.037883,1.358986,0.321784,0.000000,96.356888,1.908765,8727.074219,0.384478,0.748894,0.345252,51.787766,0.025562,0.000000,0.000000,?,0.000000,0.000000,3.073988,0.658071,27.781378,10.812310,2.806656,22.941156,0.830650,1.503515,68.748909,1354.725830,105.562946,99.495701,24.694460,11.124084,4.720437
1997,8,218,6,1.000000,0.117925,0.122959,0.182262,0.202437,0.218173,0.229744,0.232109,0.260797,0.272340,0.294835,0.305203,0.312068,0.325799,0.336239,0.336864,0.336860,0.335899,0.325989,0.313220,0.301450,0.302707,0.301984,0.296409,0.307285,0.312778,0.312869,0.312920,0.312929,0.825617,2.197795,4.256490,6.095214,11.139832,6.681884,3.806167,2.801405,2.938973,2.176622,1.302088,0.914313,1.640421,1.542388,1.503507,1.512777,1.565189,1.603510,1.634960,1.628937,1.216752,2.405292,3.792384,3.694969,2.040419,6.780210,5.627356,0.488838,0.293067,0.070866,0.041937,0.025346,31.196831,12.374210,15.300756,0.120884,52.899353,179.628891,292.714172,33.099915,9.820084,15.321725,0.096856,64.504784,137.503204,0.800000,6.770597,15.274595,1833.290838,7.809679,0.000000,1.055007,21.451010,0.000000,-0.004716,-0.055095,0.433587,92.999985,96.743820,80.598717,16.145124,-0.211028,2.717030,0.000000,5.501451,82.447075,15.477495,8972.879883,0.027329,1.502894,0.331449,49.903854,96.244896,2.133685,8726.672852,0.240435,0.705319,0.317968,47.695240,0.023566,0.000000,0.000000,?,0.000000,0.000000,5.086843,0.998631,28.208759,10.931381,2.841067,17.088392,15.034513,1.543887,68.601624,1354.581299,75.273143,68.079415,16.398221,7.194367,4.796461
1997,8,233,21,1.000000,0.244460,0.244698,0.245032,0.246733,0.247665,0.246573,0.247793,0.255869,0.263211,0.285860,0.297692,0.307527,0.323735,0.334928,0.335950,0.336159,0.335358,0.325541,0.312859,0.301124,0.302376,0.301664,0.296190,0.307113,0.312627,0.312732,0.312817,0.312853,0.839221,1.455526,2.458945,4.291115,4.943819,2.106939,0.893740,0.668579,0.695980,0.487015,0.277542,0.193951,1.612336,1.536722,1.496842,1.506312,1.560634,1.601089,1.632871,1.624704,1.211177,2.391862,3.761300,3.655948,2.055862,3.440783,6.256653,12.477440,8.885287,1.595115,0.183591,0.022159,16.095566,2.884085,34.711140,0.238703,61.671410,176.788895,290.197113,16.542435,2.298444,34.802937,0.146907,74.061043,134.630066,29.200003,13.493685,22.999538,1835.673631,9.862265,0.000000,1.562996,30.205050,0.000000,3.146359,-0.160251,0.539991,122.199982,121.997887,90.460983,31.536924,2.938759,2.557578,0.000000,7.064448,56.308826,34.999241,8918.116211,0.040072,2.480437,0.337766,1.696498,96.230843,2.746958,8726.132812,0.654673,0.945303,0.265198,39.779652,0.019693,0.000000,0.000000,?,0.000000,0.000000,9.628107,1.865791,28.837345,11.079400,2.882277,10.692746,27.192501,1.670150,68.429100,1354.384521,43.479302,26.615587,3.606806,1.762797,4.676082
1997,9,248,5,1.000000,0.305151,0.305956,0.306775,0.309329,0.297872,0.270342,0.237101,0.243519,0.250557,0.273634,0.287675,0.302104,0.321238,0.333426,0.334904,0.335358,0.334753,0.325060,0.312485,0.300794,0.302048,0.301351,0.295977,0.306956,0.312470,0.312587,0.312688,0.312734,0.084786,0.165549,0.369742,1.031181,1.209365,0.370684,0.066053,0.034806,0.038094,0.028827,0.015678,0.023212,1.577329,1.532935,1.492137,1.501475,1.557441,1.599908,1.631926,1.621727,1.206605,2.380522,3.733042,3.619497,0.275588,0.672720,1.746794,5.170267,5.399041,1.215913,0.099408,0.014897,3.231307,0.175619,14.480324,0.129745,72.468605,169.139908,287.102020,3.264333,0.134753,14.530027,0.080041,84.323631,128.517365,32.100002,24.247543,31.702179,1834.635125,7.321934,0.000000,1.488141,32.188091,0.000000,0.120382,-0.116078,0.405113,154.299988,153.648193,97.782936,55.865326,3.637629,2.444334,0.000000,8.552586,40.140121,14.659984,8880.653320,0.037692,2.514547,0.338311,0.000000,96.415489,3.906947,8725.532227,0.307879,0.977534,0.204617,30.692492,0.015229,0.000000,0.000000,?,0.000000,0.000000,12.760612,2.446856,29.544586,11.234447,2.917126,2.054380,9.665050,2.057260,68.302551,1354.149902,8.334017,5.413361,0.278588,0.101358,4.313462
1997,9,263,20,1.000000,0.329494,0.330373,0.331230,0.333671,0.319052,0.289138,0.226977,0.226155,0.232047,0.252931,0.271099,0.291457,0.318667,0.331966,0.333840,0.334516,0.334110,0.324551,0.312094,0.300455,0.301716,0.301035,0.295767,0.306817,0.312311,0.312438,0.312550,0.312602,0.009139,0.028072,0.071283,0.312135,0.875560,0.387239,0.067627,0.026805,0.027206,0.006507,0.000941,0.021797,1.544793,1.529954,1.490210,1.498814,1.556008,1.599766,1.631451,1.620088,1.203007,2.371132,3.707286,3.585152,0.026103,0.103104,0.269363,1.101055,1.892076,0.506027,0.046154,0.008206,1.683428,0.128615,3.897728,0.060464,77.765282,157.816132,282.295898,1.717242,0.094331,3.920805,0.037387,89.114113,119.357452,45.200001,48.948147,56.762295,1822.682528,7.629880,0.000000,1.400332,40.285904,0.000000,1.359786,-0.057140,0.287757,199.499985,209.400558,105.412827,103.987831,5.535822,2.391672,0.000000,9.952916,38.270454,4.008469,8869.140625,0.035055,2.554850,0.338254,0.000000,96.885490,5.176122,8724.800781,0.283611,1.036205,0.145940,21.890999,0.010886,0.000000,0.000000,?,0.000000,0.000000,13.904985,2.427742,30.325836,11.395042,2.949969,0.712482,2.130317,2.511578,68.277580,1353.860474,2.338639,3.659011,0.297946,0.078161,3.832340
1997,10,278,5,1.000000,0.057778,0.063471,0.086713,0.114635,0.146367,0.199220,0.198601,0.209349,0.213808,0.225368,0.251911,0.272294,0.315513,0.330522,0.332809,0.333687,0.333466,0.324035,0.311694,0.300107,0.301376,0.300714,0.295557,0.306689,0.312154,0.312290,0.312410,0.312466,0.049963,0.080642,0.174554,0.509011,0.770287,0.223861,0.068141,0.027797,0.022066,0.000861,0.000433,0.032536,1.514003,1.526749,1.489874,1.498559,1.556231,1.599793,1.631100,1.619731,1.200381,2.363644,3.683969,3.552664,0.029600,0.082821,0.141203,0.262719,0.502549,0.099054,0.019582,0.001839,1.808318,0.119081,1.117946,0.021421,38.142769,143.131012,275.418549,1.842388,0.084794,1.127737,0.011630,48.072815,108.009880,0.800000,57.378700,62.996220,1760.377428,5.361998,0.000000,1.312877,53.818058,0.000000,2.900653,-0.012389,0.197894,200.299988,271.192871,110.774818,160.418106,7.316462,2.381024,0.000000,11.265793,38.154266,1.189853,8867.573242,0.032497,2.584019,0.338064,0.000000,97.521378,6.491060,8724.217773,0.252224,0.530621,0.108359,16.253805,0.008094,0.000000,0.000000,?,0.000000,0.000000,14.188375,2.277169,30.677357,11.487236,2.976933,1.070932,0.683859,3.077367,68.375595,1353.693481,11.100671,7.016923,0.343105,0.068803,3.214412
1997,10,293,20,1.000000,0.056493,0.060572,0.073094,0.112051,0.136977,0.191808,0.191560,0.202420,0.207413,0.220640,0.247734,0.269710,0.312882,0.329145,0.331820,0.332892,0.332842,0.323528,0.311297,0.299758,0.301033,0.300390,0.295347,0.306554,0.312008,0.312146,0.312271,0.312330,0.038619,0.060526,0.114077,0.328521,0.752156,0.214479,0.076476,0.023694,0.010426,0.000486,0.000259,0.049153,1.487417,1.523604,1.489760,1.499247,1.556824,1.599990,1.630873,1.619707,1.198707,2.358021,3.662971,3.521770,0.007854,0.043712,0.080841,0.099222,0.142788,0.027280,0.009243,0.000000,1.508378,0.111212,0.401697,0.009243,36.286236,139.411346,273.484863,1.546616,0.072844,0.406318,0.004622,45.864239,105.059914,12.599999,16.941641,20.527304,1751.763383,3.570529,0.000000,1.229824,61.822342,0.000000,0.000028,-0.001363,0.129596,212.899979,291.177124,114.345345,176.831848,7.316486,2.379684,0.000000,12.495616,37.641983,0.461660,8867.778320,0.030114,2.590314,0.337745,0.000000,98.090256,7.812375,8723.772461,0.234789,0.305925,0.078319,11.747906,0.005857,0.000000,0.000000,?,0.000000,0.000000,14.300732,2.121647,30.858366,11.528914,3.004400,0.792462,0.279225,3.662905,68.480919,1353.596313,7.329717,7.321475,0.399230,0.033510,2.603931
1997,10,300,27,1.000000,0.054205,0.056283,0.061237,0.102397,0.129778,0.189440,0.189259,0.200046,0.205316,0.219433,0.246624,0.269130,0.311985,0.328581,0.331387,0.332536,0.332561,0.323297,0.311114,0.299596,0.300873,0.300239,0.295249,0.306486,0.311944,0.312082,0.312208,0.312268,0.047216,0.071176,0.118599,0.305501,0.754196,0.233419,0.084979,0.019488,0.004282,0.000611,0.000435,0.052783,1.476900,1.522849,1.490209,1.499980,1.557466,1.600398,1.631042,1.619900,1.198352,2.356166,3.653965,3.507815,0.003001,0.038230,0.078411,0.098411,0.080853,0.020874,0.006655,0.000000,1.530107,0.109577,0.319780,0.007088,34.831795,138.276794,272.878906,1.572597,0.066870,0.323108,0.003761,44.294731,104.151451,0.000000,2.594792,3.315402,1748.062035,0.681678,0.000000,0.547185,36.007423,0.000000,0.000007,-0.000561,0.042202,212.899979,294.331818,115.027023,179.304855,7.316493,2.379124,0.000000,13.042802,37.572155,0.377322,8868.323242,0.013296,2.593464,0.337559,0.000000,98.373207,8.420558,8723.581055,0.105945,0.056580,0.071386,10.707896,0.005340,0.000000,0.000000,?,0.000000,0.000000,14.307819,2.049213,30.860420,11.544558,3.020043,0.793891,0.245004,3.965111,68.509064,1353.590454,7.458766,7.748593,0.449011,0.013903,2.355099
1997,11,310,6,1.000000,0.060608,0.074151,0.130763,0.133648,0.161562,0.187758,0.187522,0.198338,0.203878,0.218734,0.245966,0.269532,0.310960,0.327859,0.330807,0.332050,0.332173,0.322977,0.310858,0.299367,0.300647,0.300024,0.295110,0.306384,0.311852,0.311992,0.312120,0.312181,0.037312,0.067779,0.161424,0.191203,0.360560,0.191511,0.082423,0.013765,0.002828,0.000494,0.000301,0.052392,1.463167,1.522320,1.491244,1.501328,1.558638,1.601196,1.631461,1.620287,1.198251,2.354289,3.641937,3.488481,0.019027,0.056423,0.057709,0.054051,0.098250,0.020946,0.006559,0.000000,1.009789,0.099661,0.306406,0.007020,39.898720,137.511169,272.428070,1.051000,0.058299,0.309685,0.003740,49.274818,103.538445,20.600002,12.171077,16.026155,1751.201548,4.010849,0.000000,0.754162,47.763748,0.000000,0.000010,-0.000870,0.044810,233.499969,311.038513,119.037872,192.000641,7.316502,2.378237,0.000000,13.796962,36.916191,0.363822,8867.958984,0.018220,2.597495,0.337291,0.000000,98.978867,8.799834,8722.900391,0.146536,0.773205,0.047858,7.178744,0.003583,0.000000,0.000000,?,0.000000,0.000000,14.419510,1.960301,31.487139,11.619305,3.051584,0.577905,0.219960,4.021281,68.604492,1353.294312,3.576598,2.975622,0.439536,0.009246,2.034980
