ApsimVersion = 6.0
Title = Grass growth.
           year            day      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot   surfaceom_wt surfaceom_cover
         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()       (m^2/ha)             ()        (kg/ha)       (m^2/m^2)
           1989              3         67.830         67.564        134.434        132.212        126.690        124.051        124.125          4.983          4.983          0.189            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          472.5           0.172
           1989              4         66.714         67.045        134.646        132.170        126.586        123.958        124.092          6.136          1.424          0.172            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          440.7           0.162
           1989              5         66.146         66.674        134.657        132.136        126.496        123.866        124.047          6.839          0.927          0.162            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          425.6           0.157
           1989              6         69.605         74.850        136.054        132.319        126.461        123.785        123.994          3.895          3.895          0.157            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          384.3           0.142
           1989              7         67.500         72.704        136.877        132.631        126.495        123.727        123.941          5.061          3.159          0.142            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          356.1           0.133
           1989              8         67.500         70.993        137.118        132.928        126.581        123.698        123.892          5.757          0.940          0.133            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          339.9           0.127
           1989              9         67.500         69.815        137.037        133.150        126.695        123.697        123.853          5.842          0.750          0.127            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          334.1           0.125
           1989             10         67.500         68.980        136.784        133.277        126.812        123.720        123.827          7.539          0.642          0.125            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          334.1           0.125
           1989             11         68.432         74.850        143.016        134.625        127.174        123.811        123.823          5.781          5.068          0.125            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          301.6           0.114
           1989             12         67.500         72.894        142.402        135.580        127.655        123.980        123.855          6.441          1.650          0.114            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          281.8           0.107
           1989             13         67.500         71.111        141.569        136.178        128.160        124.216        123.927          6.555          0.975          0.107            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          272.2           0.103
           1989             14         67.500         69.892        140.617        136.466        128.621        124.497        124.041          5.466          0.767          0.103            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          270.2           0.102
           1989             15         67.500         69.031        139.660        136.505        128.998        124.797        124.192          5.932          0.653          0.102            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          270.2           0.102
           1989             16         67.500         68.416        138.757        136.355        129.269        125.091        124.372          5.914          0.578          0.102            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          270.2           0.102
           1989             17         67.416         68.080        137.901        136.085        129.432        125.360        124.570          6.144          0.525          0.102            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          270.2           0.102
           1989             18         67.242         67.834        137.257        135.732        129.492        125.586        124.773          6.643          0.484          0.102            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          270.2           0.102
           1989             19         67.054         67.617        136.759        135.347        129.463        125.762        124.971          7.107          0.451          0.102            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          270.2           0.102
           1989             20         67.287         67.895        136.407        134.959        129.362        125.882        125.153          5.748          4.489          0.102            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          245.0           0.093
           1989             21         67.105         67.623        136.126        134.592        129.208        125.947        125.312          7.062          0.455          0.093            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          230.5           0.088
           1989             22         66.897         67.402        135.901        134.254        129.018        125.961        125.442          4.751          0.428          0.088            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          222.2           0.085
           1989             23         66.653         67.243        135.720        133.947        128.804        125.930        125.539          4.178          3.005          0.085            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          215.8           0.083
           1989             24         66.501         67.040        135.546        133.673        128.577        125.859        125.603          3.861          0.785          0.083            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             25         66.336         66.898        135.375        133.426        128.347        125.757        125.634          5.594          0.368          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             26         66.190         66.776        135.216        133.201        128.118        125.629        125.633          6.224          0.353          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             27         66.055         66.672        135.072        132.995        127.893        125.482        125.603          4.819          1.940          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             28         65.947         66.571        134.939        132.808        127.676        125.321        125.546          5.747          0.328          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             29         65.848         66.484        134.808        132.646        127.470        125.151        125.467          5.848          0.317          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             30         65.760         66.402        134.670        132.517        127.280        124.976        125.369          6.839          0.307          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             31         65.680         66.325        134.529        132.414        127.106        124.802        125.256          8.194          0.298          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
           1989             32         65.605         66.252        134.387        132.331        126.951        124.632        125.131          6.650          0.290          0.082            0.0            0.0            0.0            0.0             0.0            0.0            0.0          1.000          0.000          0.000          0.000          0.000          0.000          0.000          213.3           0.082
