"Change in Total Rainfall (mm) , in AUSTRALIA for the year 2030, Sep"
"Model: GFDL CM2.1. Emission Scenario: SRES marker scenario A1FI, Climate Sensitivity: high"
"Created on 2/14/2008 4:13:09 PM using OzClim OzClimWebService Date: 2007-10-19 14:21:20 +1000 (Fri, 19 Oct 2007) Revision: 865 "
"www.csiro.au/ozclim"
"latitude","longitude","value"
       -38,     120.5,-9999.0
       -38,    120.75,-9999.0
       -38,       121,-9999.0
       -38,    121.25,-9999.0
       -38,     121.5,-9999.0
       -38,    121.75,-9999.0
       -38,       122,-9999.0
       -38,    122.25,-9999.0
       -38,     122.5,-9999.0
       -38,    122.75,-9999.0
       -38,       123,-9999.0
       -38,    123.25,-9999.0
       -38,     123.5,-9999.0
       -38,    123.75,-9999.0
       -38,       124,-9999.0
       -38,    124.25,-9999.0
       -38,     124.5,-9999.0
       -38,    124.75,-9999.0
       -38,       125,-9999.0
       -38,    125.25,-9999.0
       -38,     125.5,-9999.0
       -38,    125.75,-9999.0
       -38,       126,-9999.0
       -38,    126.25,-9999.0
       -38,     126.5,-9999.0
       -38,    126.75,-9999.0
       -38,       127,-9999.0
       -38,    127.25,-9999.0
       -38,     127.5,-9999.0
       -38,    127.75,-9999.0
       -38,       128,-9999.0
       -38,    128.25,-9999.0
       -38,     128.5,-9999.0
       -38,    128.75,-9999.0
       -38,       129,-9999.0
       -38,    129.25,-9999.0
       -38,     129.5,-9999.0
       -38,    129.75,-9999.0
       -38,       130,-9999.0
       -38,    130.25,-9999.0
       -38,     130.5,-9999.0
       -38,    130.75,-9999.0
       -38,       131,-9999.0
       -38,    131.25,-9999.0
       -38,     131.5,-9999.0
       -38,    131.75,-9999.0
       -38,       132,-9999.0
       -38,    132.25,-9999.0
       -38,     132.5,-9999.0
       -38,    132.75,-9999.0
       -38,       133,-9999.0
       -38,    133.25,-9999.0
       -38,     133.5,-9999.0
       -38,    133.75,-9999.0
       -38,       134,-9999.0
       -38,    134.25,-9999.0
       -38,     134.5,-9999.0
       -38,    134.75,-9999.0
       -38,       135,-9999.0
       -38,    135.25,-9999.0
       -38,     135.5,-9999.0
       -38,    135.75,-9999.0
       -38,       136,-9999.0
       -38,    136.25,-9999.0
       -38,     136.5,-9999.0
       -38,    136.75,-9999.0
       -38,       137,-9999.0
       -38,    137.25,-9999.0
       -38,     137.5,-9999.0
       -38,    137.75,-9999.0
       -38,       138,-9999.0
       -38,    138.25,-9999.0
       -38,     138.5,-9999.0
       -38,    138.75,-9999.0
       -38,       139,-9999.0
       -38,    139.25,-9999.0
       -38,     139.5,-9999.0
       -38,    139.75,-9999.0
       -38,       140,-9999.0
       -38,    140.25,-9999.0
       -38,     140.5,-9999.0
       -38,    140.75,-18.5
       -38,       141,-19.3
       -38,    141.25,-20.0
       -38,     141.5,-20.0
       -38,    141.75,-20.0
       -38,       142,-19.3
       -38,    142.25,-18.6
       -38,     142.5,-19.1
       -38,    142.75,-20.6
       -38,       143,-22.2
       -38,    143.25,-21.8
       -38,     143.5,-25.8
       -38,    143.75,-22.6
       -38,       144,-19.0
       -38,    144.25,-14.1
       -38,     144.5,-13.5
       -38,    144.75,-9999.0
       -38,       145,-9999.0
       -38,    145.25,-16.5
       -38,     145.5,-16.7
       -38,    145.75,-20.9
       -38,       146,-19.3
       -38,    146.25,-19.0
       -38,     146.5,-19.1
       -38,    146.75,-11.9
       -38,       147,-9.7
       -38,    147.25,-9.2
       -38,     147.5,-9.2
       -38,    147.75,-9.3
       -38,       148,-9999.0
       -38,    148.25,-9999.0
       -38,     148.5,-9999.0
       -38,    148.75,-9999.0
       -38,       149,-9999.0
       -38,    149.25,-9999.0
       -38,     149.5,-9999.0
       -38,    149.75,-9999.0
       -38,       150,-9999.0
       -38,    150.25,-9999.0
       -38,     150.5,-9999.0
       -38,    150.75,-9999.0
       -38,       151,-9999.0
       -38,    151.25,-9999.0
       -38,     151.5,-9999.0
       -38,    151.75,-9999.0
       -38,       152,-9999.0
       -38,    152.25,-9999.0
       -38,     152.5,-9999.0
       -38,    152.75,-9999.0
       -38,       153,-9999.0
       -38,    153.25,-9999.0
       -38,     153.5,-9999.0
       -38,    153.75,-9999.0
       -38,       154,-9999.0
    -38.25,       112,-9999.0
    -38.25,    112.25,-9999.0
    -38.25,     112.5,-9999.0
    -38.25,    112.75,-9999.0
    -38.25,       113,-9999.0
    -38.25,    113.25,-9999.0
    -38.25,     113.5,-9999.0
    -38.25,    113.75,-9999.0
    -38.25,       114,-9999.0
    -38.25,    114.25,-9999.0
    -38.25,     114.5,-9999.0
    -38.25,    114.75,-9999.0
    -38.25,       115,-9999.0
    -38.25,    115.25,-9999.0
    -38.25,     115.5,-9999.0
    -38.25,    115.75,-9999.0
    -38.25,       116,-9999.0
    -38.25,    116.25,-9999.0
    -38.25,     116.5,-9999.0
    -38.25,    116.75,-9999.0
    -38.25,       117,-9999.0
    -38.25,    117.25,-9999.0
    -38.25,     117.5,-9999.0
    -38.25,    117.75,-9999.0
    -38.25,       118,-9999.0
    -38.25,    118.25,-9999.0
    -38.25,     118.5,-9999.0
    -38.25,    118.75,-9999.0
    -38.25,       119,-9999.0
    -38.25,    119.25,-9999.0
    -38.25,     119.5,-9999.0
    -38.25,    119.75,-9999.0
    -38.25,       120,-9999.0
    -38.25,    120.25,-9999.0
    -38.25,     120.5,-9999.0
    -38.25,    120.75,-9999.0
    -38.25,       121,-9999.0
    -38.25,    121.25,-9999.0
    -38.25,     121.5,-9999.0
    -38.25,    121.75,-9999.0
    -38.25,       122,-9999.0
    -38.25,    122.25,-9999.0
    -38.25,     122.5,-9999.0
    -38.25,    122.75,-9999.0
    -38.25,       123,-9999.0
    -38.25,    123.25,-9999.0
    -38.25,     123.5,-9999.0
    -38.25,    123.75,-9999.0
    -38.25,       124,-9999.0
    -38.25,    124.25,-9999.0
    -38.25,     124.5,-9999.0
    -38.25,    124.75,-9999.0
    -38.25,       125,-9999.0
    -38.25,    125.25,-9999.0
    -38.25,     125.5,-9999.0
    -38.25,    125.75,-9999.0
    -38.25,       126,-9999.0
    -38.25,    126.25,-9999.0
    -38.25,     126.5,-9999.0
    -38.25,    126.75,-9999.0
    -38.25,       127,-9999.0
    -38.25,    127.25,-9999.0
    -38.25,     127.5,-9999.0
    -38.25,    127.75,-9999.0
    -38.25,       128,-9999.0
    -38.25,    128.25,-9999.0
    -38.25,     128.5,-9999.0
    -38.25,    128.75,-9999.0
    -38.25,       129,-9999.0
    -38.25,    129.25,-9999.0
    -38.25,     129.5,-9999.0
    -38.25,    129.75,-9999.0
    -38.25,       130,-9999.0
    -38.25,    130.25,-9999.0
    -38.25,     130.5,-9999.0
    -38.25,    130.75,-9999.0
    -38.25,       131,-9999.0
    -38.25,    131.25,-9999.0
    -38.25,     131.5,-9999.0
    -38.25,    131.75,-9999.0
    -38.25,       132,-9999.0
    -38.25,    132.25,-9999.0
    -38.25,     132.5,-9999.0
    -38.25,    132.75,-9999.0
    -38.25,       133,-9999.0
    -38.25,    133.25,-9999.0
    -38.25,     133.5,-9999.0
    -38.25,    133.75,-9999.0
    -38.25,       134,-9999.0
    -38.25,    134.25,-9999.0
    -38.25,     134.5,-9999.0
    -38.25,    134.75,-9999.0
    -38.25,       135,-9999.0
    -38.25,    135.25,-9999.0
    -38.25,     135.5,-9999.0
    -38.25,    135.75,-9999.0
    -38.25,       136,-9999.0
    -38.25,    136.25,-9999.0
    -38.25,     136.5,-9999.0
    -38.25,    136.75,-9999.0
    -38.25,       137,-9999.0
    -38.25,    137.25,-9999.0
    -38.25,     137.5,-9999.0
    -38.25,    137.75,-9999.0
    -38.25,       138,-9999.0
    -38.25,    138.25,-9999.0
    -38.25,     138.5,-9999.0
    -38.25,    138.75,-9999.0
    -38.25,       139,-9999.0
    -38.25,    139.25,-9999.0
    -38.25,     139.5,-9999.0
    -38.25,    139.75,-9999.0
    -38.25,       140,-9999.0
    -38.25,    140.25,-9999.0
    -38.25,     140.5,-9999.0
    -38.25,    140.75,-9999.0
    -38.25,       141,-9999.0
    -38.25,    141.25,-9999.0
    -38.25,     141.5,-19.4
    -38.25,    141.75,-19.4
    -38.25,       142,-19.1
    -38.25,    142.25,-19.1
    -38.25,     142.5,-19.4
    -38.25,    142.75,-19.8
    -38.25,       143,-19.9
    -38.25,    143.25,-21.6
    -38.25,     143.5,-26.4
    -38.25,    143.75,-19.8
    -38.25,       144,-17.5
    -38.25,    144.25,-15.6
    -38.25,     144.5,-14.6
    -38.25,    144.75,-9999.0
    -38.25,       145,-14.7
    -38.25,    145.25,-15.2
    -38.25,     145.5,-15.7
    -38.25,    145.75,-16.1
    -38.25,       146,-16.5
    -38.25,    146.25,-15.6
    -38.25,     146.5,-14.0
    -38.25,    146.75,-11.7
    -38.25,       147,-10.0
    -38.25,    147.25,-9.2
    -38.25,     147.5,-9999.0
    -38.25,    147.75,-9999.0
    -38.25,       148,-9999.0
    -38.25,    148.25,-9999.0
    -38.25,     148.5,-9999.0
    -38.25,    148.75,-9999.0
    -38.25,       149,-9999.0
    -38.25,    149.25,-9999.0
    -38.25,     149.5,-9999.0
    -38.25,    149.75,-9999.0
    -38.25,       150,-9999.0
    -38.25,    150.25,-9999.0
    -38.25,     150.5,-9999.0
    -38.25,    150.75,-9999.0
    -38.25,       151,-9999.0
    -38.25,    151.25,-9999.0
    -38.25,     151.5,-9999.0
    -38.25,    151.75,-9999.0
    -38.25,       152,-9999.0
    -38.25,    152.25,-9999.0
    -38.25,     152.5,-9999.0
    -38.25,    152.75,-9999.0
    -38.25,       153,-9999.0
    -38.25,    153.25,-9999.0
    -38.25,     153.5,-9999.0
    -38.25,    153.75,-9999.0
    -38.25,       154,-9999.0
     -38.5,       112,-9999.0
     -38.5,    112.25,-9999.0
     -38.5,     112.5,-9999.0
     -38.5,    112.75,-9999.0
     -38.5,       113,-9999.0
     -38.5,    113.25,-9999.0
     -38.5,     113.5,-9999.0
     -38.5,    113.75,-9999.0
     -38.5,       114,-9999.0
     -38.5,    114.25,-9999.0
     -38.5,     114.5,-9999.0
     -38.5,    114.75,-9999.0
     -38.5,       115,-9999.0
     -38.5,    115.25,-9999.0
     -38.5,     115.5,-9999.0
     -38.5,    115.75,-9999.0
     -38.5,       116,-9999.0
     -38.5,    116.25,-9999.0
     -38.5,     116.5,-9999.0
     -38.5,    116.75,-9999.0
     -38.5,       117,-9999.0
     -38.5,    117.25,-9999.0
     -38.5,     117.5,-9999.0
     -38.5,    117.75,-9999.0
     -38.5,       118,-9999.0
     -38.5,    118.25,-9999.0
     -38.5,     118.5,-9999.0
     -38.5,    118.75,-9999.0
     -38.5,       119,-9999.0
     -38.5,    119.25,-9999.0
     -38.5,     119.5,-9999.0
     -38.5,    119.75,-9999.0
     -38.5,       120,-9999.0
     -38.5,    120.25,-9999.0
     -38.5,     120.5,-9999.0
     -38.5,    120.75,-9999.0
     -38.5,       121,-9999.0
     -38.5,    121.25,-9999.0
     -38.5,     121.5,-9999.0
     -38.5,    121.75,-9999.0
     -38.5,       122,-9999.0
     -38.5,    122.25,-9999.0
     -38.5,     122.5,-9999.0
     -38.5,    122.75,-9999.0
     -38.5,       123,-9999.0
     -38.5,    123.25,-9999.0
     -38.5,     123.5,-9999.0
     -38.5,    123.75,-9999.0
     -38.5,       124,-9999.0
     -38.5,    124.25,-9999.0
     -38.5,     124.5,-9999.0
     -38.5,    124.75,-9999.0
     -38.5,       125,-9999.0
     -38.5,    125.25,-9999.0
     -38.5,     125.5,-9999.0
     -38.5,    125.75,-9999.0
     -38.5,       126,-9999.0
     -38.5,    126.25,-9999.0
     -38.5,     126.5,-9999.0
     -38.5,    126.75,-9999.0
     -38.5,       127,-9999.0
     -38.5,    127.25,-9999.0
     -38.5,     127.5,-9999.0
     -38.5,    127.75,-9999.0
     -38.5,       128,-9999.0
     -38.5,    128.25,-9999.0
     -38.5,     128.5,-9999.0
     -38.5,    128.75,-9999.0
     -38.5,       129,-9999.0
     -38.5,    129.25,-9999.0
     -38.5,     129.5,-9999.0
     -38.5,    129.75,-9999.0
     -38.5,       130,-9999.0
     -38.5,    130.25,-9999.0
     -38.5,     130.5,-9999.0
     -38.5,    130.75,-9999.0
     -38.5,       131,-9999.0
     -38.5,    131.25,-9999.0
     -38.5,     131.5,-9999.0
     -38.5,    131.75,-9999.0
     -38.5,       132,-9999.0
     -38.5,    132.25,-9999.0
     -38.5,     132.5,-9999.0
     -38.5,    132.75,-9999.0
     -38.5,       133,-9999.0
     -38.5,    133.25,-9999.0
     -38.5,     133.5,-9999.0
     -38.5,    133.75,-9999.0
     -38.5,       134,-9999.0
     -38.5,    134.25,-9999.0
     -38.5,     134.5,-9999.0
     -38.5,    134.75,-9999.0
     -38.5,       135,-9999.0
     -38.5,    135.25,-9999.0
     -38.5,     135.5,-9999.0
     -38.5,    135.75,-9999.0
     -38.5,       136,-9999.0
     -38.5,    136.25,-9999.0
     -38.5,     136.5,-9999.0
     -38.5,    136.75,-9999.0
     -38.5,       137,-9999.0
     -38.5,    137.25,-9999.0
     -38.5,     137.5,-9999.0
     -38.5,    137.75,-9999.0
     -38.5,       138,-9999.0
     -38.5,    138.25,-9999.0
     -38.5,     138.5,-9999.0
     -38.5,    138.75,-9999.0
     -38.5,       139,-9999.0
     -38.5,    139.25,-9999.0
     -38.5,     139.5,-9999.0
     -38.5,    139.75,-9999.0
     -38.5,       140,-9999.0
     -38.5,    140.25,-9999.0
     -38.5,     140.5,-9999.0
     -38.5,    140.75,-9999.0
     -38.5,       141,-9999.0
     -38.5,    141.25,-9999.0
     -38.5,     141.5,-9999.0
     -38.5,    141.75,-9999.0
     -38.5,       142,-9999.0
     -38.5,    142.25,-9999.0
     -38.5,     142.5,-9999.0
     -38.5,    142.75,-19.3
     -38.5,       143,-19.5
     -38.5,    143.25,-19.2
     -38.5,     143.5,-18.3
     -38.5,    143.75,-18.4
     -38.5,       144,-17.3
     -38.5,    144.25,-9999.0
     -38.5,     144.5,-9999.0
     -38.5,    144.75,-9999.0
     -38.5,       145,-9999.0
     -38.5,    145.25,-14.5
     -38.5,     145.5,-14.7
     -38.5,    145.75,-14.7
     -38.5,       146,-14.7
     -38.5,    146.25,-14.8
     -38.5,     146.5,-13.8
     -38.5,    146.75,-11.8
     -38.5,       147,-10.1
     -38.5,    147.25,-9999.0
     -38.5,     147.5,-9999.0
     -38.5,    147.75,-9999.0
     -38.5,       148,-9999.0
     -38.5,    148.25,-9999.0
     -38.5,     148.5,-9999.0
     -38.5,    148.75,-9999.0
     -38.5,       149,-9999.0
     -38.5,    149.25,-9999.0
     -38.5,     149.5,-9999.0
     -38.5,    149.75,-9999.0
     -38.5,       150,-9999.0
     -38.5,    150.25,-9999.0
     -38.5,     150.5,-9999.0
     -38.5,    150.75,-9999.0
     -38.5,       151,-9999.0
     -38.5,    151.25,-9999.0
     -38.5,     151.5,-9999.0
     -38.5,    151.75,-9999.0
     -38.5,       152,-9999.0
     -38.5,    152.25,-9999.0
     -38.5,     152.5,-9999.0
     -38.5,    152.75,-9999.0
     -38.5,       153,-9999.0
     -38.5,    153.25,-9999.0
     -38.5,     153.5,-9999.0
     -38.5,    153.75,-9999.0
     -38.5,       154,-9999.0
    -38.75,       112,-9999.0
    -38.75,    112.25,-9999.0
    -38.75,     112.5,-9999.0
    -38.75,    112.75,-9999.0
    -38.75,       113,-9999.0
    -38.75,    113.25,-9999.0
    -38.75,     113.5,-9999.0
    -38.75,    113.75,-9999.0
    -38.75,       114,-9999.0
    -38.75,    114.25,-9999.0
    -38.75,     114.5,-9999.0
    -38.75,    114.75,-9999.0
    -38.75,       115,-9999.0
    -38.75,    115.25,-9999.0
    -38.75,     115.5,-9999.0
    -38.75,    115.75,-9999.0
    -38.75,       116,-9999.0
    -38.75,    116.25,-9999.0
    -38.75,     116.5,-9999.0
    -38.75,    116.75,-9999.0
    -38.75,       117,-9999.0
    -38.75,    117.25,-9999.0
    -38.75,     117.5,-9999.0
    -38.75,    117.75,-9999.0
    -38.75,       118,-9999.0
    -38.75,    118.25,-9999.0
    -38.75,     118.5,-9999.0
    -38.75,    118.75,-9999.0
    -38.75,       119,-9999.0
    -38.75,    119.25,-9999.0
    -38.75,     119.5,-9999.0
    -38.75,    119.75,-9999.0
    -38.75,       120,-9999.0
    -38.75,    120.25,-9999.0
    -38.75,     120.5,-9999.0
    -38.75,    120.75,-9999.0
    -38.75,       121,-9999.0
    -38.75,    121.25,-9999.0
    -38.75,     121.5,-9999.0
    -38.75,    121.75,-9999.0
    -38.75,       122,-9999.0
    -38.75,    122.25,-9999.0
    -38.75,     122.5,-9999.0
    -38.75,    122.75,-9999.0
    -38.75,       123,-9999.0
    -38.75,    123.25,-9999.0
    -38.75,     123.5,-9999.0
    -38.75,    123.75,-9999.0
    -38.75,       124,-9999.0
    -38.75,    124.25,-9999.0
    -38.75,     124.5,-9999.0
    -38.75,    124.75,-9999.0
    -38.75,       125,-9999.0
    -38.75,    125.25,-9999.0
    -38.75,     125.5,-9999.0
    -38.75,    125.75,-9999.0
    -38.75,       126,-9999.0
    -38.75,    126.25,-9999.0
    -38.75,     126.5,-9999.0
    -38.75,    126.75,-9999.0
    -38.75,       127,-9999.0
    -38.75,    127.25,-9999.0
    -38.75,     127.5,-9999.0
    -38.75,    127.75,-9999.0
    -38.75,       128,-9999.0
    -38.75,    128.25,-9999.0
    -38.75,     128.5,-9999.0
    -38.75,    128.75,-9999.0
    -38.75,       129,-9999.0
    -38.75,    129.25,-9999.0
    -38.75,     129.5,-9999.0
    -38.75,    129.75,-9999.0
    -38.75,       130,-9999.0
    -38.75,    130.25,-9999.0
    -38.75,     130.5,-9999.0
    -38.75,    130.75,-9999.0
    -38.75,       131,-9999.0
    -38.75,    131.25,-9999.0
    -38.75,     131.5,-9999.0
    -38.75,    131.75,-9999.0
    -38.75,       132,-9999.0
    -38.75,    132.25,-9999.0
    -38.75,     132.5,-9999.0
    -38.75,    132.75,-9999.0
    -38.75,       133,-9999.0
    -38.75,    133.25,-9999.0
    -38.75,     133.5,-9999.0
    -38.75,    133.75,-9999.0
    -38.75,       134,-9999.0
    -38.75,    134.25,-9999.0
    -38.75,     134.5,-9999.0
    -38.75,    134.75,-9999.0
    -38.75,       135,-9999.0
    -38.75,    135.25,-9999.0
    -38.75,     135.5,-9999.0
    -38.75,    135.75,-9999.0
    -38.75,       136,-9999.0
    -38.75,    136.25,-9999.0
    -38.75,     136.5,-9999.0
    -38.75,    136.75,-9999.0
    -38.75,       137,-9999.0
    -38.75,    137.25,-9999.0
    -38.75,     137.5,-9999.0
    -38.75,    137.75,-9999.0
    -38.75,       138,-9999.0
    -38.75,    138.25,-9999.0
    -38.75,     138.5,-9999.0
    -38.75,    138.75,-9999.0
    -38.75,       139,-9999.0
    -38.75,    139.25,-9999.0
    -38.75,     139.5,-9999.0
    -38.75,    139.75,-9999.0
    -38.75,       140,-9999.0
    -38.75,    140.25,-9999.0
    -38.75,     140.5,-9999.0
    -38.75,    140.75,-9999.0
    -38.75,       141,-9999.0
    -38.75,    141.25,-9999.0
    -38.75,     141.5,-9999.0
    -38.75,    141.75,-9999.0
    -38.75,       142,-9999.0
    -38.75,    142.25,-9999.0
    -38.75,     142.5,-9999.0
