Summary_file = lysS113.sum
Title = south lysimeter
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
1993,4,104,14,     1.000,     0.133,     0.163,     0.152,     0.197,     0.221,     0.238,     0.246,     0.268,     0.271,     0.292,     0.302,     0.308,     0.320,     0.331,     0.333,     0.334,     0.335,     0.335,     0.222,     0.478,     1.363,     2.342,     2.500,     0.852,     0.457,     0.278,     0.447,     1.226,     1.215,     1.352,     1.612,     1.256,     0.834,     0.015,     0.046,     0.100,     0.279,     0.714,     0.105,     0.056,     0.033,     0.052,     0.056,     0.031,     0.013,     0.002,     0.001,     0.001,     7.757,     3.015,     1.259,     0.213,    53.604,   146.007,   288.905,     7.985,     2.179,     1.287,     0.169,    65.881,   138.073,     4.600,     0.000,     5.182,     0.666,     1.632,     3.032,     7.868,    16.579,    23.827,    24.554,    26.765,    40.652,    58.379,    60.417,    61.562,    63.980,    49.722,    33.274,    25.048,    16.730,     8.380,     6.524,     0.000,     0.000,    46.018,     0.000,    -0.093,     0.255,     0.000,   149.900,   128.031,   128.031,     0.000,    10.118,    -1.697,     0.000,     0.000,    17.665,     1.505,  4698.073,     0.000,     0.126,    -0.066,     0.000,   136.018,     4.120,  4538.764,     0.002,     3.224,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    23.529,     3.179,    -0.332,     5.238,     0.678,     0.735,    73.168,  1165.522,    29.767,    15.079,     1.861,     1.100,  -304.064
1993,4,105,15,     1.000,     0.066,     0.125,     0.156,     0.196,     0.221,     0.238,     0.245,     0.267,     0.271,     0.292,     0.302,     0.308,     0.320,     0.331,     0.333,     0.334,     0.335,     0.335,     0.180,     0.555,     1.363,     2.406,     2.572,     0.882,     0.472,     0.288,     0.462,     1.241,     1.224,     1.356,     1.612,     1.256,     0.834,     0.018,     0.042,     0.099,     0.277,     0.715,     0.107,     0.056,     0.033,     0.052,     0.056,     0.031,     0.013,     0.002,     0.001,     0.001,     7.958,     3.075,     1.258,     0.213,    52.893,   145.949,   288.923,     8.194,     2.227,     1.286,     0.169,    65.159,   138.053,     0.000,     0.000,     1.781,     0.332,     1.251,     3.118,     7.838,    16.547,    23.807,    24.531,    26.744,    40.651,    58.393,    60.433,    61.574,    63.983,    49.721,    33.272,    25.047,    16.729,     8.380,     0.716,     0.000,     0.000,     3.199,     0.000,    -0.006,     0.018,     0.000,   149.900,   128.747,   128.747,     0.000,    10.113,    -1.680,     0.000,     0.000,    17.935,     1.506,  4698.073,     0.000,     0.128,    -0.065,     0.000,   135.877,     4.069,  4538.685,     0.000,     0.271,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    23.658,     3.215,    -0.311,     5.361,     0.674,     0.730,    73.081,  1165.486,    30.700,    15.546,     1.924,     1.137,  -304.066
1993,4,110,20,     1.000,     0.059,     0.068,     0.143,     0.193,     0.219,     0.237,     0.244,     0.266,     0.271,     0.292,     0.303,     0.308,     0.320,     0.331,     0.333,     0.334,     0.334,     0.335,     0.275,     0.459,     1.477,     2.687,     2.933,     1.035,     0.547,     0.336,     0.533,     1.310,     1.267,     1.375,     1.614,     1.258,     0.835,     0.023,     0.041,     0.088,     0.270,     0.701,     0.110,     0.059,     0.035,     0.055,     0.057,     0.032,     0.014,     0.002,     0.001,     0.001,     8.866,     3.359,     1.233,     0.222,    51.669,   145.692,   289.002,     9.139,     2.452,     1.262,     0.176,    63.882,   137.966,     0.000,     0.000,     1.772,     0.293,     0.679,     2.851,     7.726,    16.405,    23.715,    24.426,    26.648,    40.652,    58.453,    60.502,    61.633,    63.998,    49.715,    33.265,    25.040,    16.723,     8.377,     1.251,     0.000,     0.000,    16.499,     0.000,    -0.025,     0.082,     0.000,   149.900,   129.998,   129.998,     0.000,    10.088,    -1.600,     0.000,     0.000,    19.172,     1.489,  4698.072,     0.000,     0.138,    -0.063,     0.000,   135.237,     3.846,  4538.328,     0.000,     1.221,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    24.209,     3.386,    -0.215,     5.876,     0.656,     0.710,    72.708,  1165.326,    34.785,    17.882,     2.241,     1.310,  -304.081
1993,5,125,5,     1.000,     0.059,     0.069,     0.094,     0.179,     0.215,     0.235,     0.242,     0.264,     0.271,     0.293,     0.303,     0.309,     0.320,     0.331,     0.332,     0.334,     0.334,     0.335,     0.371,     0.661,     1.294,     3.363,     4.075,     1.564,     0.806,     0.508,     0.769,     1.529,     1.398,     1.434,     1.619,     1.262,     0.837,     0.030,     0.044,     0.075,     0.231,     0.675,     0.122,     0.071,     0.043,     0.061,     0.059,     0.033,     0.014,     0.002,     0.001,     0.001,    11.328,     4.311,     1.177,     0.250,    49.607,   145.101,   289.200,    11.731,     3.209,     1.212,     0.199,    61.696,   137.767,     1.800,     0.000,     3.776,     0.296,     0.693,     1.879,     7.154,    16.088,    23.497,    24.178,    26.445,    40.665,    58.568,    60.632,    61.766,    64.057,    49.708,    33.249,    25.023,    16.711,     8.370,     3.920,     0.000,     0.000,    44.302,     0.000,    -0.063,     0.201,     0.000,   151.700,   133.919,   133.919,     0.000,    10.027,    -1.402,     0.000,     0.000,    22.725,     1.464,  4698.071,     0.000,     0.174,    -0.055,     0.000,   133.324,     3.283,  4537.274,     0.001,     3.529,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.326,     0.146,     0.090,     7.047,     0.605,     0.668,    71.820,  1164.911,    47.003,    25.330,     3.334,     1.892,  -304.080
1993,5,126,6,     1.000,     0.057,     0.064,     0.091,     0.178,     0.214,     0.235,     0.242,     0.264,     0.271,     0.293,     0.303,     0.309,     0.320,     0.331,     0.332,     0.334,     0.334,     0.335,     0.395,     0.638,     1.294,     3.377,     4.143,     1.593,     0.819,     0.516,     0.780,     1.538,     1.405,     1.437,     1.619,     1.262,     0.837,     0.030,     0.044,     0.075,     0.231,     0.654,     0.121,     0.071,     0.044,     0.062,     0.060,     0.033,     0.014,     0.002,     0.001,     0.001,    11.440,     4.355,     1.155,     0.254,    49.432,   145.070,   289.212,    11.850,     3.243,     1.191,     0.201,    61.514,   137.758,     0.000,     0.000,     0.340,     0.287,     0.637,     1.822,     7.131,    16.070,    23.485,    24.165,    26.435,    40.666,    58.574,    60.638,    61.773,    64.061,    49.708,    33.249,    25.022,    16.710,     8.370,     0.180,     0.000,     0.000,     2.263,     0.000,    -0.003,     0.012,     0.000,   151.700,   134.099,   134.099,     0.000,    10.024,    -1.391,     0.000,     0.000,    22.889,     1.445,  4698.071,     0.000,     0.177,    -0.055,     0.000,   133.243,     3.263,  4537.230,     0.000,     0.146,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.375,     0.169,     0.105,     7.085,     0.598,     0.668,    71.788,  1164.896,    47.356,    25.781,     3.388,     1.918,  -304.082
1993,5,127,7,     2.000,     0.057,     0.063,     0.087,     0.178,     0.214,     0.235,     0.242,     0.264,     0.271,     0.293,     0.303,     0.309,     0.320,     0.331,     0.332,     0.334,     0.334,     0.335,     0.407,     0.639,     1.283,     3.391,     4.209,     1.622,     0.831,     0.525,     0.791,     1.548,     1.411,     1.440,     1.619,     1.262,     0.837,     0.031,     0.044,     0.075,     0.231,     0.634,     0.121,     0.072,     0.045,     0.063,     0.060,     0.033,     0.014,     0.002,     0.001,     0.001,    11.551,     4.400,     1.136,     0.257,    49.283,   145.038,   289.224,    11.967,     3.280,     1.172,     0.204,    61.358,   137.746,     0.000,     0.000,     0.180,     0.285,     0.625,     1.743,     7.104,    16.053,    23.473,    24.151,    26.425,    40.667,    58.579,    60.643,    61.780,    64.065,    49.708,    33.248,    25.021,    16.710,     8.370,     0.151,     0.000,     0.000,     1.711,     0.000,    -0.003,     0.011,     0.000,     0.000,     0.151,     0.151,     0.000,    -0.003,     0.011,     0.000,     0.000,    23.049,     1.428,  4698.071,     0.000,     0.003,     0.001,     0.000,   133.163,     3.243,  4537.188,     0.000,     0.142,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.422,     0.192,     0.119,     7.123,     0.592,     0.666,    71.758,  1164.880,    47.727,    26.217,     3.440,     1.944,     0.004
1993,5,140,20,     2.000,     0.055,     0.058,     0.066,     0.161,     0.211,     0.233,     0.240,     0.263,     0.271,     0.293,     0.304,     0.309,     0.321,     0.331,     0.332,     0.334,     0.334,     0.335,     0.502,     0.745,     1.207,     3.415,     4.907,     1.985,     0.986,     0.633,     0.924,     1.664,     1.486,     1.476,     1.623,     1.264,     0.839,     0.032,     0.046,     0.079,     0.205,     0.449,     0.121,     0.077,     0.051,     0.068,     0.064,     0.035,     0.015,     0.002,     0.001,     0.001,    12.761,     4.950,     0.932,     0.278,    47.781,   144.680,   289.349,    13.254,     3.714,     0.970,     0.222,    59.779,   137.628,     1.000,     0.000,     2.586,     0.274,     0.576,     1.316,     6.442,    15.838,    23.335,    23.997,    26.319,    40.678,    58.632,    60.702,    61.848,    64.113,    49.713,    33.242,    25.013,    16.703,     8.366,     2.543,     0.000,     0.000,    28.179,     0.000,    -0.039,     0.130,     0.000,     1.000,     2.692,     2.692,     0.000,    -0.042,     0.139,     0.000,     0.000,    24.894,     1.247,  4698.071,     0.000,     0.049,     0.007,     0.000,   132.217,     3.022,  4536.690,     0.001,     1.666,     2.913,   480.647,     0.206,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.933,     0.463,     0.293,     7.505,     0.512,     0.653,    71.424,  1164.715,    53.006,    30.980,     4.110,     2.272,     0.034
1993,6,155,4,     2.000,     0.298,     0.299,     0.300,     0.302,     0.291,     0.267,     0.268,     0.270,     0.272,     0.293,     0.304,     0.309,     0.321,     0.331,     0.332,     0.333,     0.334,     0.335,     0.218,     0.355,     0.664,     1.928,     5.839,     3.976,     1.629,     0.789,     1.056,     1.775,     1.560,     1.510,     1.626,     1.267,     0.840,     0.005,     0.008,     0.013,     0.021,     0.308,     0.136,     0.082,     0.055,     0.071,     0.065,     0.036,     0.016,     0.002,     0.001,     0.001,    12.980,     6.029,     0.491,     0.291,    71.111,   151.598,   289.470,    13.795,     4.434,     0.532,     0.232,    84.519,   139.792,    38.200,     0.000,     9.632,     1.492,     2.990,     5.994,    12.077,    21.855,    26.703,    26.815,    26.973,    40.735,    58.676,    60.745,    61.900,    64.159,    49.723,    33.242,    25.009,    16.700,     8.364,    11.155,     0.000,     0.000,    23.347,     0.000,     3.568,     0.122,     0.000,    39.200,    13.848,    13.848,     0.000,     3.670,     0.259,     0.000,     0.000,    26.275,     0.821,  4698.203,     0.000,     0.644,     0.015,     0.000,   132.015,     2.831,  4536.260,     0.160,     1.745,     2.620,   432.415,     0.188,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.644,     0.692,     0.448,     5.111,     0.150,     0.626,    71.652,  1164.573,    15.963,    26.717,     6.077,     2.593,     0.080
1993,6,158,7,     2.000,     0.274,     0.274,     0.274,     0.276,     0.269,     0.256,     0.262,     0.274,     0.272,     0.294,     0.304,     0.310,     0.321,     0.332,     0.332,     0.333,     0.334,     0.335,     0.368,     0.583,     0.978,     2.009,     5.278,     3.819,     1.635,     0.838,     1.080,     1.791,     1.571,     1.516,     1.627,     1.267,     0.840,     0.004,     0.008,     0.020,     0.064,     0.298,     0.132,     0.081,     0.056,     0.072,     0.066,     0.036,     0.016,     0.002,     0.001,     0.001,    13.035,     6.129,     0.526,     0.293,    66.448,   150.495,   289.499,    13.852,     4.527,     0.567,     0.234,    79.554,   140.098,     0.000,     0.000,     5.325,     1.368,     2.740,     5.488,    11.034,    20.185,    25.633,    26.213,    27.393,    40.875,    58.724,    60.762,    61.909,    64.167,    49.726,    33.243,    25.009,    16.700,     8.364,     4.625,     0.000,     0.000,     5.065,     0.000,     0.194,     0.024,     0.000,    39.200,    18.473,    18.473,     0.000,     3.710,     0.286,     0.000,     0.000,    26.442,     0.859,  4698.232,     0.000,     0.680,     0.016,     0.000,   131.940,     2.804,  4536.187,     0.011,     0.305,     2.579,   425.607,     0.185,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.805,     0.724,     0.469,     5.697,     0.195,     0.619,    71.641,  1164.540,    18.205,    26.149,     6.236,     2.642,     0.086
1993,6,159,8,     2.000,     0.268,     0.268,     0.269,     0.270,     0.265,     0.254,     0.261,     0.274,     0.273,     0.294,     0.304,     0.310,     0.321,     0.332,     0.332,     0.333,     0.334,     0.335,     0.400,     0.628,     1.050,     2.142,     5.167,     3.789,     1.636,     0.850,     1.088,     1.797,     1.575,     1.518,     1.627,     1.267,     0.840,     0.004,     0.008,     0.078,     2.134,     0.307,     0.132,     0.081,     0.056,     0.073,     0.066,     0.036,     0.016,     0.002,     0.001,     0.001,    13.176,     6.159,     2.663,     0.294,    65.481,   150.225,   289.511,    13.994,     4.553,     2.704,     0.235,    78.507,   140.145,     0.000,     0.000,     0.930,     1.340,     2.683,     5.375,    10.808,    19.858,    25.417,    26.051,    27.444,    40.927,    58.748,    60.772,    61.912,    64.170,    49.727,    33.243,    25.009,    16.700,     8.364,     0.981,     0.000,     0.000,     1.074,     0.000,    -0.013,     0.010,     0.000,    39.200,    19.454,    19.454,     0.000,     3.693,     0.298,     0.000,     0.000,    26.616,     2.996,  4700.499,     0.000,     0.688,     0.016,     0.000,   131.926,     2.795,  4536.165,     0.001,     0.098,     2.563,   422.894,     0.184,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     1.855,     0.734,     0.476,     5.942,     2.326,     0.618,    71.645,  1164.532,    19.819,    26.020,     6.280,     2.658,     0.094
1993,6,167,16,     2.000,     0.293,     0.294,     0.295,     0.297,     0.287,     0.264,     0.264,     0.280,     0.276,     0.295,     0.305,     0.310,     0.321,     0.332,     0.332,     0.333,     0.334,     0.335,     0.313,     0.520,     0.946,     2.319,     5.130,     4.314,     1.909,     0.961,     1.146,     1.837,     1.603,     1.531,     1.629,     1.268,     0.841,     0.002,     0.027,     0.169,     1.067,     0.535,     0.148,     0.083,     0.058,     0.074,     0.067,     0.037,     0.016,     0.002,     0.001,     0.001,    13.542,     6.655,     1.948,     0.301,    70.078,   152.655,   289.668,    14.497,     4.898,     1.990,     0.241,    83.302,   141.588,    14.200,     0.000,     7.822,     1.467,     2.940,     5.893,    11.865,    21.503,    26.410,    26.449,    27.986,    41.345,    59.032,    60.930,    61.959,    64.192,    49.734,    33.245,    25.009,    16.700,     8.364,     7.725,     0.000,     0.000,     8.425,     0.000,     1.789,     0.144,     0.000,    53.400,    27.179,    27.179,     0.000,     5.570,     0.456,     0.000,     0.000,    27.512,     2.291,  4700.532,     0.000,     1.051,     0.021,     0.000,   131.956,     2.741,  4536.032,     0.107,     0.599,     2.423,   399.781,     0.175,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.151,     0.797,     0.519,     5.808,     1.443,     0.606,    71.778,  1164.482,    19.543,    23.859,     7.217,     2.773,     0.125
1993,7,182,1,     2.000,     0.255,     0.255,     0.255,     0.254,     0.239,     0.244,     0.251,     0.274,     0.278,     0.298,     0.307,     0.311,     0.321,     0.332,     0.333,     0.334,     0.334,     0.335,     0.267,     0.677,     1.685,     2.884,     3.977,     3.645,     1.969,     1.086,     1.259,     1.923,     1.668,     1.561,     1.633,     1.270,     0.842,     0.005,     0.015,     0.167,     0.521,     0.417,     0.138,     0.085,     0.059,     0.076,     0.068,     0.037,     0.016,     0.002,     0.001,     0.001,    13.135,     7.071,     1.263,     0.307,    61.353,   149.305,   290.339,    14.120,     5.253,     1.306,     0.245,    73.923,   141.287,     7.850,     0.214,    16.842,     1.276,     2.553,     5.105,    10.144,    17.897,    24.378,    25.140,    27.401,    41.657,    59.659,    61.458,    62.230,    64.288,    49.758,    33.254,    25.013,    16.702,     8.365,    16.371,     0.000,     0.000,    21.291,     0.000,     0.061,     0.650,     0.000,    61.250,    43.773,    43.549,     0.224,     5.549,     1.127,     0.000,     0.000,    27.594,     1.610,  4699.281,     0.000,     1.188,     0.043,     0.000,   131.718,     2.641,  4535.718,     0.016,     1.328,     2.211,   364.899,     0.161,     0.000,     0.000,     0.166,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     2.829,     0.939,     0.615,     6.839,     0.847,     0.589,    71.813,  1164.348,    28.430,    22.219,     7.831,     3.023,     0.262
1993,7,193,12,     2.000,     0.297,     0.298,     0.299,     0.301,     0.290,     0.267,     0.268,     0.292,     0.293,     0.319,     0.325,     0.327,     0.329,     0.333,     0.333,     0.334,     0.334,     0.335,     0.654,     1.037,     1.762,     3.040,     4.286,     4.304,     2.981,     1.984,     1.770,     2.156,     1.836,     1.664,     1.674,     1.275,     0.844,     1.093,     1.925,     3.644,     5.334,     2.126,     0.385,     0.112,     0.063,     0.076,     0.067,     0.036,     0.016,     0.002,     0.001,     0.001,    15.083,     9.809,    14.507,     0.336,    70.921,   159.188,   297.019,    16.573,     7.400,    14.563,     0.262,    84.330,   150.451,    39.850,     0.295,    10.651,     1.487,     2.980,     5.974,    12.034,    21.785,    26.661,    26.818,    29.204,    44.010,    63.828,    64.990,    65.378,    65.857,    49.914,    33.278,    25.022,    16.707,     8.368,    11.444,     0.000,     0.000,    13.422,     0.000,    18.339,     5.852,     0.000,   101.100,    55.605,    54.993,     0.612,    24.028,     7.810,     0.000,     0.000,    32.518,    14.884,  4717.603,     0.000,     4.314,     0.254,     0.000,   132.125,     2.571,  4535.505,     0.276,     1.082,     1.835,   302.732,     0.135,     0.000,     0.000,     0.358,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     3.393,     1.052,     0.693,     7.922,    12.705,     0.576,    72.337,  1164.272,    25.265,    19.675,    11.115,     4.022,     2.029
1993,7,208,27,     2.000,     0.311,     0.312,     0.313,     0.316,     0.304,     0.274,     0.276,     0.300,     0.302,     0.323,     0.330,     0.333,     0.344,     0.354,     0.355,     0.358,     0.360,     0.360,     0.139,     0.250,     0.536,     1.864,     5.202,     5.224,     3.540,     2.380,     2.102,     2.393,     1.979,     1.737,     1.726,     1.336,     0.892,     0.087,     0.298,     0.777,     2.305,     2.279,     0.714,     0.182,     0.076,     0.079,     0.064,     0.033,     0.014,     0.002,     0.001,     0.001,    13.215,    11.405,     6.460,     0.417,    73.811,   163.240,   310.867,    14.985,     8.645,     6.551,     0.310,    87.594,   153.588,    42.500,     1.470,    18.389,     1.557,     3.122,     6.263,    12.644,    22.783,    27.442,    27.566,    30.020,    45.244,    64.541,    65.937,    66.649,    68.811,    53.078,    35.507,    26.875,    17.979,     9.000,    16.480,     0.000,     3.722,    22.803,     0.000,    21.625,    15.302,     0.000,   143.600,    73.659,    71.474,     2.185,    46.003,    25.380,     3.722,     3.722,    32.635,     6.913,  4709.082,     0.092,     8.563,     0.825,     0.000,   131.851,     2.511,  4535.172,     0.352,     1.413,     1.612,   266.086,     0.120,     0.000,     0.000,     1.011,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.160,     1.206,     0.793,     4.523,     4.227,     0.567,    72.332,  1164.121,    14.740,    22.831,    12.842,     4.646,    17.856
1993,7,209,28,     2.000,     0.302,     0.302,     0.303,     0.305,     0.294,     0.269,     0.271,     0.296,     0.296,     0.322,     0.329,     0.332,     0.343,     0.353,     0.355,     0.358,     0.360,     0.360,     0.200,     0.337,     0.652,     1.909,     4.915,     4.912,     3.336,     2.262,     2.000,     2.404,     1.986,     1.738,     1.721,     1.330,     0.889,     0.110,     0.305,     0.736,     2.107,     2.117,     0.668,     0.175,     0.075,     0.078,     0.064,     0.032,     0.014,     0.002,     0.001,     0.001,    12.925,    10.995,     6.043,     0.408,    71.755,   160.835,   310.217,    14.593,     8.334,     6.131,     0.305,    85.307,   151.855,     0.000,     0.206,     1.482,     1.508,     3.023,     6.060,    12.216,    22.083,    26.865,    27.103,    29.576,    44.417,    64.311,    65.748,    66.447,    68.632,    52.957,    35.463,    26.866,    17.978,     9.000,     1.666,     0.000,     2.758,     2.393,     0.000,     0.479,     3.146,     3.722,   143.600,    75.670,    73.140,     2.530,    46.160,    27.486,     6.480,     6.480,    31.922,     6.487,  4707.904,     0.068,     8.598,     0.896,     0.000,   131.838,     2.508,  4535.147,     0.046,     0.104,     1.593,   262.909,     0.119,     0.000,     0.000,     1.096,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.217,     1.217,     0.801,     4.736,     3.964,     0.568,    72.336,  1164.111,    15.624,    22.257,    12.308,     4.502,    20.256
1993,8,216,4,     2.000,     0.304,     0.305,     0.305,     0.308,     0.297,     0.270,     0.270,     0.294,     0.294,     0.321,     0.328,     0.331,     0.342,     0.352,     0.354,     0.358,     0.360,     0.360,     0.122,     0.203,     0.387,     1.084,     2.755,     3.067,     2.229,     1.574,     1.352,     2.009,     2.041,     1.764,     1.709,     1.310,     0.875,     0.023,     0.132,     0.348,     1.096,     1.517,     0.597,     0.172,     0.074,     0.077,     0.062,     0.031,     0.013,     0.002,     0.001,     0.001,     7.618,     8.184,     3.713,     0.400,    72.212,   160.294,   309.668,     8.733,     6.049,     3.799,     0.299,    85.733,   151.191,    20.800,     1.886,    10.736,     1.519,     3.047,     6.109,    12.318,    22.249,    26.970,    27.043,    29.436,    44.057,    64.176,    65.577,    66.268,    68.478,    52.864,    35.433,    26.860,    17.977,     9.000,     8.604,     0.000,    11.068,    13.809,     0.000,    10.437,    11.101,    11.843,   164.400,    86.271,    81.744,     4.527,    56.631,    38.006,    17.547,    17.547,    23.792,     4.149,  4697.294,     0.270,    10.287,     1.253,     0.000,   131.851,     2.500,  4535.001,     0.338,     0.663,     1.442,   237.908,     0.108,     0.000,     0.000,     1.900,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.576,     1.287,     0.847,     2.714,     2.105,     0.567,    72.450,  1164.049,     8.797,    12.381,     8.243,     3.069,    31.043
1993,8,218,6,     2.000,     0.288,     0.288,     0.289,     0.291,     0.282,     0.262,     0.265,     0.289,     0.290,     0.320,     0.326,     0.330,     0.341,     0.351,     0.354,     0.358,     0.360,     0.360,     0.145,     0.224,     0.393,     0.906,     2.107,     2.307,     1.672,     1.189,     1.039,     1.530,     2.025,     1.759,     1.700,     1.302,     0.870,     0.055,     0.140,     0.336,     0.979,     1.367,     0.542,     0.162,     0.072,     0.077,     0.062,     0.030,     0.013,     0.002,     0.001,     0.001,     6.082,     6.443,     3.419,     0.388,    69.041,   157.724,   308.635,     6.918,     4.594,     3.500,     0.292,    82.283,   149.620,     0.000,     0.859,     3.597,     1.439,     2.884,     5.779,    11.630,    21.122,    26.187,    26.483,    28.880,    43.570,    63.928,    65.208,    65.902,    68.190,    52.718,    35.393,    26.852,    17.976,     9.000,     2.562,     0.000,     2.844,     4.709,     0.000,     0.280,     2.585,     3.575,   164.400,    89.666,    84.305,     5.361,    56.753,    39.817,    20.391,    20.391,    20.474,     3.841,  4693.556,     0.069,    10.306,     1.308,     0.000,   131.778,     2.503,  4534.959,     0.050,     0.170,     1.428,   235.695,     0.107,     0.000,     0.000,     2.191,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.671,     1.305,     0.859,     2.370,     1.966,     0.568,    72.413,  1164.028,     7.788,     9.977,     6.315,     2.385,    33.405
1993,8,223,11,     2.000,     0.289,     0.289,     0.290,     0.292,     0.282,     0.261,     0.258,     0.282,     0.290,     0.316,     0.323,     0.326,     0.338,     0.350,     0.353,     0.358,     0.360,     0.360,     0.044,     0.073,     0.132,     0.274,     0.510,     0.459,     0.304,     0.218,     0.203,     0.275,     1.984,     1.741,     1.679,     1.287,     0.861,     0.007,     0.096,     0.273,     0.759,     1.103,     0.445,     0.141,     0.068,     0.077,     0.061,     0.030,     0.013,     0.002,     0.001,     0.001,     1.492,     1.992,     2.683,     0.362,    69.107,   156.023,   306.836,     1.644,     0.848,     2.753,     0.277,    82.022,   147.906,     5.950,     2.178,     6.907,     1.443,     2.892,     5.795,    11.662,    21.169,    26.146,    25.830,    28.228,    43.553,    63.210,    64.531,    65.201,    67.682,    52.519,    35.349,    26.844,    17.975,     9.000,     4.424,     0.000,     3.460,     9.093,     0.000,     0.205,     2.224,     4.251,   170.350,    96.270,    88.729,     7.541,    56.998,    41.477,    23.851,    23.851,    11.334,     3.079,  4683.511,     0.083,    10.327,     1.350,     0.000,   131.727,     2.517,  4534.855,     0.093,     0.453,     1.345,   222.030,     0.101,     0.000,     0.000,     2.994,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     4.929,     1.352,     0.889,     0.693,     1.503,     0.572,    72.433,  1163.980,     2.352,     2.407,     1.177,     0.465,    36.103
