year,month,day,day_month,period,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),sw_dep(12),sw_dep(13),sw_dep(14),sw_dep(15),sw_dep(16),sw_dep(17),sw_dep(18),sw_dep(19),sw_dep(20),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),nh4(16),nh4(17),nh4(18),nh4(19),nh4(20),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,W_ep,L_ep,C_ep,swdep,es,runoff,drain,eo,h,drain_25,drain_90,leach_25,leach_90,cum_rain,cum_ET,cum_drain,cum_E,cum_T,no3(),nh4(),nit_tot(),leach_no3,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,C_dlt_n_fixed,W_plantn,W_topsn,L_biomass_n,L_n_uptake,C_biomass_n,C_n_uptake,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,drain180
(year),(month),(day),(day),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ug/g),(ug/g),(ug/g),(ug/g),()
1997,11,330,26,    10.000,     1.271,     5.447,    12.280,    16.342,    16.410,    16.814,    28.218,    44.517,    52.406,    53.736,    52.536,    57.617,    59.375,    61.299,    64.989,    62.809,    64.411,    65.876,    49.470,    16.493,     2.169,     6.494,    11.823,    10.295,    11.785,    12.050,    13.511,    12.205,    12.325,     9.636,     7.160,     4.663,     2.575,     4.782,     5.383,     5.001,     4.524,     3.883,     2.520,     0.822,     0.480,     0.543,     1.198,     0.101,     0.032,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    30.781,    55.714,     2.322,     0.033,    35.340,   132.162,   249.467,    36.674,    43.659,     2.338,     0.017,    43.545,    97.754,    20.800,     0.000,    20.469,     0.000,   802.315,     9.415,     0.000,     0.168,    92.443,     0.000,    63.650,     0.000,    33.991,     0.615,   285.100,   290.820,     5.205,   120.048,   170.772,   143.605,     2.366,  6794.509,     0.008,     0.000,   427.368,    32.332,  6188.836,     0.000,     2.892,    80.729,  3872.219,     0.539,     0.421,     0.000,     0.000,     0.000,     4.947,     4.947,     0.000,     0.000,    59.662,    12.279,     3.132,    12.604,     1.422,     4.154,   201.066,  1310.917,    62.998,    71.815,    47.879,    23.518,    -4.443
1997,11,334,30,    10.000,     1.286,     5.502,    12.228,    16.307,    16.334,    16.700,    27.831,    44.364,    52.395,    53.714,    52.519,    57.589,    59.313,    61.280,    64.973,    62.792,    64.395,    65.861,    49.458,    16.489,     2.319,     6.303,    11.839,    10.371,    11.771,    12.002,    13.523,    12.211,    12.316,     9.632,     7.152,     4.662,     2.599,     4.774,     5.380,     4.999,     4.524,     3.885,     2.523,     0.823,     0.514,     0.624,     1.216,     0.103,     0.033,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    30.832,    55.665,     2.457,     0.034,    35.323,   131.426,   249.333,    36.717,    43.622,     2.474,     0.018,    43.490,    97.062,     5.400,     0.000,     1.180,     0.000,   801.330,     5.162,     0.000,     0.043,    32.508,     0.000,    63.650,     0.000,    33.975,     0.627,   290.500,   297.162,     5.249,   125.210,   171.952,   143.609,     2.501,  6797.233,     0.002,     0.000,   429.342,    32.798,  6188.981,     0.000,    -0.012,    79.231,  3801.624,     0.533,     0.015,     0.000,     0.000,     0.000,     4.904,     4.904,     0.000,     0.000,    59.670,    12.283,     3.133,    12.568,     1.543,     4.243,   202.578,  1311.030,    63.598,    72.065,    48.590,    23.505,    -4.499
1997,12,335,1,    11.000,     1.270,     5.392,    12.225,    16.303,    16.325,    16.686,    27.764,    44.329,    52.393,    53.708,    52.515,    57.582,    59.300,    61.276,    64.969,    62.788,    64.391,    65.857,    49.455,    16.488,     2.438,     6.173,    11.838,    10.389,    11.767,    11.991,    13.525,    12.209,    12.313,     9.632,     7.150,     4.662,     2.605,     4.772,     5.380,     4.999,     4.524,     3.885,     2.524,     0.823,     0.525,     0.642,     1.224,     0.104,     0.033,     0.001,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    30.838,    55.648,     2.495,     0.034,    35.190,   131.301,   249.301,    36.722,    43.608,     2.511,     0.018,    43.353,    96.941,     0.000,     0.000,     0.177,     0.000,   801.015,     0.127,     0.000,     0.011,     9.309,     0.000,     0.000,     0.000,    -0.004,     0.003,     0.000,     0.304,     0.011,     0.127,     0.177,   143.599,     2.538,  6797.913,     0.001,     0.000,   429.835,    32.922,  6189.018,     0.000,    -0.006,    78.874,  3784.810,     0.531,     0.055,     0.000,     0.000,     0.000,     4.949,     4.949,     0.000,     0.000,    59.671,    12.284,     3.133,    12.557,     1.575,     4.266,   202.959,  1311.059,    63.726,    72.084,    48.715,    23.502,    -0.014
1997,12,350,16,    11.000,     6.305,    12.680,    17.948,    23.200,    21.334,    16.676,    27.542,    44.167,    52.382,    53.684,    52.498,    57.552,    59.367,    61.208,    64.912,    62.727,    64.334,    65.803,    49.414,    16.474,     1.584,     3.762,    11.059,    18.635,    16.474,    11.846,    13.574,    12.248,    12.283,     9.622,     7.123,     4.663,     2.691,     4.745,     5.370,     4.992,     4.522,     3.892,     2.533,     0.827,     0.509,     1.108,     2.729,     0.444,     0.086,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    35.040,    60.284,     4.790,     0.086,    60.133,   135.910,   249.292,    43.277,    45.905,     4.833,     0.043,    70.800,    99.052,    78.800,     0.000,    32.677,     0.000,   830.206,    16.781,     0.000,     0.152,    96.185,     0.000,     7.362,     0.000,     4.616,     0.048,    78.800,    49.764,     0.161,    16.908,    32.856,   152.445,     4.887,  6808.477,     0.008,     0.000,   429.788,    31.194,  6190.163,     0.272,    10.867,    72.982,  3507.049,     0.504,     0.670,     0.000,     0.000,     0.000,     5.843,     5.843,     0.000,     0.000,    67.753,    13.649,     3.463,     9.032,     2.527,     3.472,   201.999,  1311.663,    80.324,    77.216,    49.283,    23.449,    -0.215
1997,12,365,31,    11.000,     2.212,     6.935,    14.336,    17.162,    17.386,    16.644,    27.403,    43.938,    52.367,    53.650,    52.474,    57.506,    59.299,    61.149,    64.858,    62.669,    64.280,    65.750,    49.375,    16.461,     1.223,     6.074,    17.134,    19.462,    16.815,    11.819,    13.618,    12.294,    12.257,     9.614,     7.097,     4.665,     2.774,     4.721,     5.361,     4.985,     4.521,     3.898,     2.543,     0.830,     0.438,     0.773,     2.464,     0.188,     0.071,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    43.893,    60.674,     3.863,     0.071,    40.645,   131.555,   249.113,    52.301,    46.139,     3.898,     0.036,    49.338,    96.678,    28.200,     0.000,    34.257,     0.000,   805.854,    18.152,     0.000,     0.142,    97.137,     0.000,     7.363,     0.000,     4.730,     0.093,   107.000,   102.173,     0.303,    35.060,    67.113,   161.705,     3.945,  6817.177,     0.007,     0.000,   429.779,    30.738,  6191.009,     0.000,     7.892,    68.997,  3319.606,     0.485,     0.745,     0.000,     0.000,     0.000,     6.488,     6.488,     0.000,     0.000,    72.529,    15.065,     4.002,    13.008,     2.032,     3.231,   202.233,  1312.068,   113.400,    96.718,    49.696,    23.405,    -0.399
1998,1,15,15,    11.000,     4.343,     7.448,    12.234,    16.304,    16.317,    16.636,    27.355,    43.624,    52.345,    53.600,    52.436,    57.431,    59.139,    61.090,    64.807,    62.614,    64.228,    65.701,    49.337,    16.448,     1.709,     6.897,    17.974,    19.600,    16.778,    11.866,    13.668,    12.343,    12.234,     9.607,     7.074,     4.669,     2.853,     4.699,     5.351,     4.979,     4.520,     3.905,     2.553,     0.834,     0.417,     0.778,     1.817,     0.173,     0.060,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    46.180,    60.772,     3.185,     0.060,    40.329,   130.104,   248.779,    54.569,    46.266,     3.215,     0.030,    48.487,    95.773,    13.000,     0.000,     8.132,     0.000,   803.440,     7.150,     0.000,     0.134,    88.486,     0.000,     7.363,     0.000,     4.850,     0.138,   120.000,   117.452,     0.438,    42.207,    75.245,   164.111,     3.257,  6824.075,     0.007,     0.000,   432.641,    32.727,  6191.340,     0.000,     1.427,    71.379,  3446.621,     0.498,     0.193,     0.000,     0.000,     0.000,     5.961,     5.961,     0.000,     0.000,    73.441,    15.322,     4.054,    14.597,     1.801,     3.519,   204.555,  1312.316,   120.214,   102.823,    49.967,    23.371,    -0.579
1998,1,30,30,    11.000,     1.272,     5.371,    12.222,    16.294,    16.294,    16.636,    27.350,    43.377,    52.327,    53.559,    52.405,    57.362,    59.003,    61.032,    64.758,    62.562,    64.179,    65.654,    49.301,    16.436,     2.736,     7.316,    17.617,    19.649,    16.687,    11.913,    13.721,    12.392,    12.214,     9.600,     7.052,     4.674,     2.928,     4.679,     5.342,     4.973,     4.519,     3.912,     2.563,     0.837,     0.478,     0.696,     1.866,     0.187,     0.060,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    47.318,    60.820,     3.227,     0.060,    35.159,   129.820,   248.492,    55.662,    46.369,     3.257,     0.030,    43.306,    95.510,    10.000,     0.000,     4.021,     0.000,   797.393,    11.900,     0.000,     0.126,   118.900,     0.000,     7.363,     0.000,     4.970,     0.183,   130.000,   133.371,     0.562,    54.106,    79.265,   165.325,     3.299,  6833.275,     0.006,     0.000,   437.927,    34.953,  6191.770,     0.000,     0.831,    74.271,  3602.010,     0.514,     0.068,     0.000,     0.000,     0.000,     5.072,     5.072,     0.000,     0.000,    74.298,    15.327,     4.054,    15.924,     1.796,     3.816,   208.656,  1312.688,   120.590,   102.414,    50.170,    23.341,    -0.759
1998,2,45,14,    11.000,     4.615,    10.910,    16.470,    16.426,    16.293,    16.636,    27.349,    43.237,    52.317,    53.533,    52.385,    57.314,    58.950,    60.976,    64.712,    62.512,    64.132,    65.608,    49.267,    16.425,     1.888,     7.175,    22.353,    19.823,    16.606,    11.955,    13.776,    12.443,    12.197,     9.595,     7.032,     4.680,     3.001,     4.662,     5.334,     4.968,     4.519,     3.919,     2.573,     0.841,     0.449,     1.099,     2.466,     0.198,     0.060,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    51.239,    60.879,     4.212,     0.060,    48.421,   129.674,   248.340,    59.542,    46.477,     4.242,     0.030,    56.567,    95.368,    36.600,     0.000,    10.985,     0.000,   810.068,    12.822,     0.000,     0.118,    95.037,     0.000,     7.363,     0.000,     5.090,     0.228,   166.600,   157.179,     0.682,    66.928,    90.251,   169.338,     4.283,  6842.617,     0.006,     0.000,   440.282,    36.365,  6192.348,     0.000,     4.582,    74.882,  3642.421,     0.517,     0.173,     0.000,     0.000,     0.000,     4.540,     4.540,     0.000,     0.000,    78.192,    15.685,     4.055,    16.514,     2.370,     3.705,   210.235,  1313.155,   120.681,   101.917,    50.370,    23.314,    -0.932
1998,3,60,1,    11.000,     1.267,     5.562,    12.651,    16.321,    16.294,    16.636,    27.349,    43.181,    52.313,    53.523,    52.377,    57.294,    58.994,    60.925,    64.667,    62.464,    64.087,    65.565,    49.234,    16.414,     3.224,     8.934,    24.681,    20.114,    16.542,    11.992,    13.831,    12.502,    12.185,     9.594,     7.015,     4.692,     3.076,     4.646,     5.325,     4.963,     4.519,     3.926,     2.583,     0.845,     0.452,     0.750,     1.648,     0.205,     0.061,     0.000,     0.000,     0.006,     0.000,     0.000,     0.000,     0.001,     0.004,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    56.953,    60.959,     3.055,     0.067,    35.801,   129.617,   248.344,    65.224,    46.596,     3.086,     0.036,    43.948,    95.313,    12.000,     0.000,    11.953,     0.000,   797.116,    12.887,     0.000,     0.112,   103.849,     0.000,     7.363,     0.000,     5.222,     0.273,   178.600,   182.021,     0.793,    79.816,   102.205,   175.187,     3.138,  6932.103,     0.006,     0.000,   443.613,   117.210,  6192.955,     0.000,     4.301,    28.847,  1330.939,     0.234,     0.197,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    80.893,    16.476,     4.064,    20.385,     1.751,    17.710,   212.888,  1313.584,   123.243,   101.523,    50.571,    23.292,    -1.097
1998,3,75,16,    11.000,     1.257,     4.143,    12.607,    16.323,    16.294,    16.636,    27.350,    43.181,    52.313,    53.523,    52.377,    57.296,    59.144,    60.881,    64.624,    62.419,    64.043,    65.524,    49.203,    16.404,     5.435,     7.096,    25.636,    20.493,    16.498,    12.026,    13.886,    12.572,    12.175,     9.596,     7.002,     4.712,     3.163,     4.634,     5.317,     4.958,     4.519,     3.933,     2.593,     0.848,     0.479,     0.724,     1.047,     0.221,     0.063,     0.001,     0.000,     0.014,     0.000,     0.000,     0.000,     0.002,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    58.660,    61.069,     2.471,     0.078,    34.330,   129.618,   248.497,    66.909,    46.733,     2.503,     0.047,    42.477,    95.314,     0.400,     0.000,     0.000,     0.000,   795.539,     1.872,     0.000,     0.106,   103.663,     0.000,     7.363,     0.000,     5.374,     0.318,   179.000,   183.892,     0.898,    81.687,   102.205,   177.092,     2.567,  6932.098,     0.005,     0.000,   444.651,   114.697,  6193.092,     0.000,     1.339,    28.847,  1330.939,     0.234,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    81.310,    16.908,     4.079,    21.076,     1.552,    17.062,   213.076,  1313.627,   125.552,   101.256,    50.774,    23.273,    -1.249
1998,3,90,31,    11.000,     1.251,     3.377,    12.360,    16.324,    16.294,    16.636,    27.350,    43.180,    52.314,    53.523,    52.378,    57.299,    59.284,    60.843,    64.583,    62.374,    64.002,    65.484,    49.173,    16.394,     6.960,     6.262,    25.448,    20.875,    16.475,    12.057,    13.942,    12.644,    12.166,     9.597,     6.989,     4.733,     3.248,     4.623,     5.309,     4.953,     4.520,     3.941,     2.603,     0.852,     0.497,     0.705,     0.835,     0.234,     0.066,     0.002,     0.001,     0.020,     0.000,     0.000,     0.000,     0.002,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    59.545,    61.201,     2.271,     0.089,    33.312,   129.617,   248.641,    67.783,    46.881,     2.304,     0.056,    41.459,    95.313,     1.800,     0.000,     0.000,     0.000,   794.421,     2.818,     0.000,     0.101,    94.162,     0.000,     7.363,     0.000,     5.542,     0.363,   180.800,   186.710,     1.003,    84.505,   102.205,   178.197,     2.376,  6932.093,     0.005,     0.000,   445.346,   112.999,  6193.174,     0.000,     0.920,    28.847,  1330.939,     0.234,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    81.585,    17.198,     4.094,    21.705,     1.480,    16.686,   213.151,  1313.653,   127.882,   101.109,    50.975,    23.257,    -1.394
1998,4,105,15,    11.000,     3.837,     3.733,    11.886,    16.323,    16.294,    16.636,    27.350,    43.179,    52.314,    53.523,    52.378,    57.303,    59.416,    60.809,    64.545,    62.332,    63.961,    65.445,    49.144,    16.384,     7.386,     7.068,    23.985,    21.202,    16.468,    12.087,    13.997,    12.718,    12.160,     9.599,     6.978,     4.755,     3.328,     4.614,     5.301,     4.949,     4.520,     3.948,     2.612,     0.855,     0.444,     0.734,     0.829,     0.238,     0.068,     0.003,     0.001,     0.022,     0.000,     0.000,     0.000,     0.002,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    59.641,    61.350,     2.245,     0.094,    35.779,   129.616,   248.777,    67.875,    47.036,     2.279,     0.060,    43.926,    95.312,     5.800,     0.000,     0.000,     0.000,   796.792,     3.334,     0.000,     0.096,    60.703,     0.000,     7.363,     0.000,     5.724,     0.408,   186.600,   190.046,     1.095,    87.841,   102.205,   178.528,     2.357,  6932.594,     0.005,     0.000,   446.048,   112.450,  6193.210,     0.000,     0.263,    28.340,  1307.543,     0.230,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    81.729,    17.226,     4.106,    22.449,     1.454,    16.653,   213.385,  1313.683,   129.892,   101.066,    51.176,    23.244,    -1.529
1998,4,120,30,    11.000,     1.387,     9.828,    17.731,    25.589,    21.606,    16.644,    27.351,    43.179,    52.314,    53.522,    52.379,    57.307,    59.539,    60.780,    64.509,    62.292,    63.923,    65.408,    49.116,    16.374,     5.161,     5.601,    16.752,    30.305,    22.992,    12.163,    14.052,    12.790,    12.155,     9.601,     6.968,     4.777,     3.405,     4.606,     5.294,     4.945,     4.521,     3.956,     2.622,     0.859,     0.603,     1.073,     2.183,     0.537,     0.291,     0.004,     0.001,     0.022,     0.000,     0.000,     0.000,     0.003,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    57.819,    68.075,     4.396,     0.318,    54.535,   134.937,   248.904,    69.315,    50.501,     4.542,     0.172,    65.338,    97.977,    48.400,     0.000,     0.000,     0.000,   820.776,    24.325,     0.000,     0.091,    48.646,     0.000,    12.683,     0.000,    12.093,     0.453,   235.000,   214.371,     1.185,   112.166,   102.205,   183.525,     4.732,  6935.761,     0.005,     0.000,   452.370,   100.886,  6194.249,     0.260,     7.266,    24.907,  1149.171,     0.205,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,    85.837,    18.476,     4.816,    16.346,     2.404,    13.465,   214.616,  1314.085,   118.431,   106.416,    51.377,    23.235,    -1.658
